0, 500.00, 266.33
21, 500.00, 266.25
44, 500.00, 266.17
66, 500.00, 266.10
89, 500.00, 266.00
111, 500.00, 265.97
136, 500.00, 265.90
159, 500.00, 265.83
183, 500.00, 265.80
206, 500.00, 265.74
230, 500.00, 265.67
255, 500.00, 265.65
278, 500.00, 265.59
302, 500.00, 265.53
325, 500.00, 265.51
349, 500.00, 265.50
373, 500.00, 265.45
397, 500.00, 265.45
420, 500.00, 265.46
444, 500.00, 265.47
468, 500.00, 265.49
492, 500.00, 265.52
516, 500.00, 265.55
539, 500.00, 265.59
563, 500.00, 265.60
587, 500.00, 265.69
611, 500.00, 265.80
634, 500.00, 265.91
658, 500.00, 266.04
682, 500.00, 266.20
706, 500.00, 266.43
730, 500.00, 266.64
753, 500.00, 266.86
777, 500.00, 267.10
800, 500.00, 267.43
825, 500.00, 267.79
848, 500.00, 268.18
872, 500.00, 268.60
896, 500.00, 269.08
919, 500.00, 269.52
944, 500.00, 270.04
967, 500.00, 270.61
991, 500.00, 271.33
1014, 500.00, 272.01
1039, 500.00, 272.87
1065, 500.00, 273.69
1089, 500.00, 274.70
1114, 500.00, 275.65
1138, 500.00, 276.82
1164, 500.00, 278.10
1188, 500.00, 279.48
1213, 500.00, 280.96
1239, 500.00, 282.58
1263, 500.00, 284.32
1288, 500.00, 286.18
1312, 500.00, 288.17
1338, 500.00, 290.55
1363, 500.00, 293.16
1387, 500.00, 295.69
1413, 500.00, 298.40
1437, 500.00, 301.61
1462, 500.00, 305.07
1486, 500.00, 308.70
1512, 500.00, 312.71
1537, 500.00, 317.05
1561, 500.00, 321.59
1586, 500.00, 326.29
1611, 500.00, 331.19
1636, 500.00, 337.08
1660, 500.00, 342.55
1686, 500.00, 348.11
1711, 500.00, 353.63
1735, 500.00, 359.25
1760, 500.00, 364.80
1785, 500.00, 371.38
1810, 500.00, 376.75
1835, 500.00, 383.27
1860, 500.00, 389.99
1885, 500.00, 396.57
1909, 500.00, 403.30
1934, 500.00, 410.24
1960, 500.00, 415.80
1984, 500.00, 422.39
2009, 500.00, 428.73
2034, 500.00, 435.00
2059, 500.00, 443.07
2083, 500.00, 449.43
2108, 500.00, 455.70
2134, 500.00, 461.88
2158, 500.00, 469.63
2183, 500.00, 475.45
2208, 500.00, 481.09
2233, 500.00, 486.25
2257, 500.00, 491.34
2283, 500.00, 495.99
2308, 500.00, 500.23
2332, 500.00, 504.16
2357, 500.00, 507.74
2382, 500.00, 511.14
2407, 500.00, 514.23
2432, 500.00, 516.98
2457, 500.00, 519.42
2482, 500.00, 521.89
2506, 500.00, 524.10
2532, 500.00, 526.17
2556, 500.00, 529.52
2581, 500.00, 531.69
2607, 500.00, 533.68
2631, 500.00, 535.58
2656, 500.00, 537.44
2680, 500.00, 539.01
2706, 500.00, 540.35
2731, 500.00, 541.75
2755, 500.00, 542.99
2781, 500.00, 545.25
2805, 500.00, 546.58
2830, 500.00, 548.95
2856, 500.00, 550.17
2880, 500.00, 552.78
2905, 500.00, 554.23
2929, 500.00, 555.68
2955, 500.00, 556.95
2979, 500.00, 558.15
3004, 500.00, 559.01
3030, 500.00, 559.90
3054, 500.00, 560.65
3079, 500.00, 561.31
3104, 500.00, 561.82
3129, 500.00, 562.28
3153, 500.00, 562.72
3178, 500.00, 563.10
3204, 500.00, 563.42
3228, 500.00, 564.48
3253, 500.00, 564.77
3278, 500.00, 566.16
3303, 500.00, 566.73
3328, 500.00, 567.31
3353, 500.00, 567.85
3378, 500.00, 568.37
3402, 500.00, 569.60
3428, 500.00, 570.88
3452, 500.00, 571.43
3477, 500.00, 572.05
3502, 500.00, 573.55
3527, 500.00, 574.23
3552, 500.00, 574.79
3576, 500.00, 575.32
3602, 500.00, 575.77
3627, 500.00, 576.10
3651, 500.00, 577.13
3677, 500.00, 577.48
3701, 500.00, 577.82
3726, 500.00, 578.79
3750, 500.00, 579.83
3776, 500.00, 580.30
3801, 500.00, 580.75
3825, 500.00, 581.20
3851, 500.00, 581.56
3875, 500.00, 581.74
3900, 500.00, 581.82
3926, 500.00, 581.93
3950, 500.00, 582.63
3975, 500.00, 583.41
3999, 500.00, 584.32
4025, 500.00, 585.28
4049, 500.00, 585.92
4074, 500.00, 586.50
4100, 500.00, 586.98
4124, 500.00, 587.37
4149, 500.00, 588.26
4174, 500.00, 589.23
4199, 500.00, 589.61
4224, 500.00, 589.98
4248, 500.00, 590.32
4274, 500.00, 590.56
4298, 500.00, 590.69
4323, 500.00, 591.43
4348, 500.00, 592.22
4373, 500.00, 592.37
4398, 500.00, 592.58
4423, 500.00, 592.80
4448, 500.00, 592.92
4472, 500.00, 593.50
4497, 500.00, 593.62
4523, 500.00, 593.68
4547, 500.00, 593.71
4572, 500.00, 593.67
4597, 500.00, 593.59
4622, 500.00, 593.48
4646, 500.00, 593.26
4672, 500.00, 593.07
4697, 500.00, 592.85
4721, 500.00, 592.55
4746, 500.00, 592.26
4771, 500.00, 591.94
4796, 500.00, 591.62
4821, 500.00, 591.30
4846, 500.00, 590.90
4871, 500.00, 590.55
4895, 500.00, 590.15
4921, 500.00, 589.78
4945, 500.00, 589.35
4970, 500.00, 588.97
4995, 500.00, 588.54
5020, 500.00, 588.16
5045, 500.00, 587.72
5069, 500.00, 587.32
5095, 500.00, 586.88
5120, 500.00, 586.47
5144, 500.00, 586.01
5170, 500.00, 585.57
5194, 500.00, 585.05
5219, 500.00, 584.23
5243, 500.00, 583.37
5269, 500.00, 582.72
5294, 500.00, 582.08
5318, 500.00, 581.44
5344, 500.00, 580.79
5368, 500.00, 580.24
5393, 500.00, 579.61
5418, 500.00, 578.64
5443, 500.00, 578.03
5468, 500.00, 577.38
5492, 500.00, 576.34
5518, 500.00, 575.65
5542, 500.00, 574.62
5567, 500.00, 573.88
5592, 500.00, 573.14
5617, 500.00, 572.50
5642, 500.00, 571.82
5666, 500.00, 570.81
5692, 500.00, 570.21
5717, 500.00, 569.59
5741, 500.00, 568.58
5767, 500.00, 567.95
5791, 500.00, 567.33
5816, 500.00, 566.68
5840, 500.00, 566.11
5866, 500.00, 565.22
5891, 500.00, 564.19
5915, 500.00, 563.55
5941, 500.00, 562.98
5965, 500.00, 561.92
5990, 500.00, 561.21
6015, 500.00, 560.61
6040, 500.00, 559.60
6065, 500.00, 558.96
6089, 500.00, 558.34
6115, 500.00, 557.79
6139, 500.00, 557.26
6164, 500.00, 556.38
6190, 500.00, 555.47
6214, 500.00, 554.42
6239, 500.00, 553.30
6263, 500.00, 552.10
6289, 500.00, 551.33
6314, 500.00, 550.62
6338, 500.00, 549.98
6364, 500.00, 549.36
6388, 500.00, 548.84
6413, 500.00, 547.94
6437, 500.00, 547.54
6463, 500.00, 547.12
6488, 500.00, 546.33
6512, 500.00, 545.48
6538, 500.00, 545.05
6562, 500.00, 544.16
6587, 500.00, 543.21
6612, 500.00, 542.70
6637, 500.00, 542.28
6662, 500.00, 541.42
6686, 500.00, 541.01
6712, 500.00, 540.26
6736, 500.00, 539.94
6761, 500.00, 539.56
6787, 500.00, 539.31
6811, 500.00, 539.03
6836, 500.00, 538.93
6860, 500.00, 538.89
6886, 500.00, 538.89
6911, 500.00, 538.45
6935, 500.00, 538.01
6961, 500.00, 537.91
6985, 500.00, 537.80
7010, 500.00, 537.32
7034, 500.00, 536.85
7060, 500.00, 536.77
7085, 500.00, 536.62
7109, 500.00, 536.48
7135, 500.00, 536.41
7159, 500.00, 536.09
7184, 500.00, 536.09
7210, 500.00, 536.09
7234, 500.00, 535.71
7259, 500.00, 535.32
7283, 500.00, 535.26
7309, 500.00, 535.17
7333, 500.00, 535.11
7358, 500.00, 534.77
7384, 500.00, 534.78
7408, 500.00, 534.47
7433, 500.00, 534.13
7457, 500.00, 533.96
7483, 500.00, 533.58
7508, 500.00, 533.42
7532, 500.00, 532.98
7558, 500.00, 532.83
7582, 500.00, 532.75
7607, 500.00, 532.38
7632, 500.00, 531.96
7657, 500.00, 531.89
7682, 500.00, 531.75
7706, 500.00, 531.34
7732, 500.00, 530.94
7756, 500.00, 530.84
7781, 500.00, 530.44
7807, 500.00, 530.01
7831, 500.00, 529.89
7856, 500.00, 529.77
7881, 500.00, 529.32
7906, 500.00, 528.92
7930, 500.00, 528.79
7955, 500.00, 528.71
7981, 500.00, 528.32
8005, 500.00, 527.94
8030, 500.00, 527.89
8055, 500.00, 527.48
8080, 500.00, 527.34
8105, 500.00, 526.94
8130, 500.00, 526.85
8155, 500.00, 526.45
8179, 500.00, 526.36
8204, 500.00, 526.30
8229, 500.00, 526.00
8254, 500.00, 525.67
8279, 500.00, 525.66
8304, 500.00, 525.32
8329, 500.00, 525.21
8353, 500.00, 524.85
8378, 500.00, 524.80
8404, 500.00, 524.45
8428, 500.00, 524.40
8453, 500.00, 524.09
8478, 500.00, 524.07
8503, 500.00, 523.77
8527, 500.00, 523.47
8553, 500.00, 523.38
8578, 500.00, 523.06
8602, 500.00, 522.69
8627, 500.00, 522.59
8652, 500.00, 522.26
8677, 500.00, 521.89
8702, 500.00, 521.81
