85, 250.00, 0.03
106, 250.00, 0.03
127, 250.00, 0.07
149, 250.00, 0.12
170, 250.00, 0.20
192, 250.00, 0.31
213, 250.00, 0.48
235, 250.00, 0.73
256, 250.00, 1.09
278, 250.00, 1.62
299, 250.00, 2.43
321, 250.00, 3.65
342, 250.00, 5.51
364, 250.00, 8.38
385, 250.00, 12.80
408, 250.00, 19.63
430, 250.00, 30.11
453, 250.00, 45.99
475, 250.00, 69.52
498, 250.00, 103.07
521, 250.00, 148.32
545, 250.00, 192.77
569, 250.00, 238.01
593, 250.00, 279.09
617, 250.00, 312.12
640, 250.00, 335.18
664, 250.00, 351.29
687, 250.00, 358.96
712, 250.00, 362.21
735, 250.00, 362.30
759, 250.00, 360.54
782, 250.00, 357.41
806, 250.00, 353.28
830, 250.00, 348.48
854, 250.00, 343.07
878, 250.00, 337.41
901, 250.00, 331.34
925, 250.00, 325.03
948, 250.00, 318.48
972, 250.00, 311.83
996, 250.00, 305.26
1020, 250.00, 298.51
1045, 250.00, 291.82
1069, 250.00, 285.27
1094, 250.00, 278.79
1119, 250.00, 272.44
1144, 250.00, 266.22
1168, 250.00, 260.20
1193, 250.00, 254.38
1219, 250.00, 248.74
1243, 250.00, 243.34
1268, 250.00, 238.26
1292, 250.00, 233.40
1317, 250.00, 228.73
1343, 250.00, 224.33
1367, 250.00, 220.23
1392, 250.00, 216.35
1416, 250.00, 212.32
1442, 250.00, 208.49
1466, 250.00, 204.77
1491, 250.00, 201.21
1516, 250.00, 197.68
1541, 250.00, 194.36
1566, 250.00, 191.11
1590, 250.00, 188.05
1615, 250.00, 185.03
1640, 250.00, 182.25
1665, 250.00, 179.49
1690, 250.00, 176.94
1714, 250.00, 174.46
1739, 250.00, 172.17
1763, 250.00, 169.87
1789, 250.00, 167.79
1814, 250.00, 165.76
1838, 250.00, 163.86
1863, 250.00, 162.00
1888, 250.00, 160.31
1913, 250.00, 158.64
1937, 250.00, 157.08
1962, 250.00, 155.58
1987, 250.00, 154.22
2012, 250.00, 152.91
2037, 250.00, 151.68
2061, 250.00, 150.57
2086, 250.00, 149.49
2112, 250.00, 148.48
2136, 250.00, 147.58
2161, 250.00, 146.68
2185, 250.00, 145.81
2210, 250.00, 145.02
2235, 250.00, 144.24
2260, 250.00, 143.54
2285, 250.00, 142.88
2309, 250.00, 142.23
2334, 250.00, 141.61
2359, 250.00, 141.05
2384, 250.00, 140.50
2409, 250.00, 140.01
2433, 250.00, 139.50
2459, 250.00, 139.03
2483, 250.00, 138.61
2508, 250.00, 138.31
2532, 250.00, 138.05
2557, 250.00, 137.84
2583, 250.00, 137.67
2607, 250.00, 137.56
2632, 250.00, 137.46
2656, 250.00, 137.39
2682, 250.00, 137.33
2707, 250.00, 137.29
2731, 250.00, 137.26
2756, 250.00, 137.30
2780, 250.00, 137.35
2806, 250.00, 137.36
2830, 250.00, 137.40
2855, 250.00, 137.44
2880, 250.00, 137.52
2905, 250.00, 137.57
2930, 250.00, 137.77
2954, 250.00, 138.01
2979, 250.00, 138.26
3003, 250.00, 138.57
3029, 250.00, 138.91
3054, 250.00, 139.26
3078, 250.00, 139.66
3103, 250.00, 140.12
3128, 250.00, 140.53
3153, 250.00, 140.97
3178, 250.00, 141.46
3202, 250.00, 141.95
3227, 250.00, 142.42
3252, 250.00, 142.93
3277, 250.00, 143.43
3301, 250.00, 144.10
3326, 250.00, 144.77
3352, 250.00, 145.52
3376, 250.00, 146.26
3401, 250.00, 147.15
3425, 250.00, 148.03
3450, 250.00, 148.91
3476, 250.00, 149.89
3500, 250.00, 150.82
3525, 250.00, 151.77
3549, 250.00, 152.76
3575, 250.00, 153.74
3599, 250.00, 154.99
3624, 250.00, 156.20
3649, 250.00, 157.49
3673, 250.00, 158.93
3699, 250.00, 160.37
3723, 250.00, 161.83
3748, 250.00, 163.33
3773, 250.00, 165.01
3798, 250.00, 166.65
3823, 250.00, 168.27
3847, 250.00, 169.94
3872, 250.00, 171.94
3897, 250.00, 173.96
3922, 250.00, 176.11
3947, 250.00, 178.34
3971, 250.00, 180.70
3996, 250.00, 183.10
4021, 250.00, 185.41
4046, 250.00, 187.91
4070, 250.00, 190.49
4095, 250.00, 193.06
4121, 250.00, 195.91
4145, 250.00, 198.84
4170, 250.00, 201.89
4194, 250.00, 205.01
4220, 250.00, 208.14
4245, 250.00, 211.39
4269, 250.00, 214.60
4294, 250.00, 217.85
4319, 250.00, 221.05
4344, 250.00, 224.68
4368, 250.00, 227.95
4393, 250.00, 231.59
4419, 250.00, 235.32
4443, 250.00, 238.70
4468, 250.00, 242.36
4492, 250.00, 246.07
4518, 250.00, 249.37
4543, 250.00, 252.92
4567, 250.00, 256.48
4592, 250.00, 259.97
4617, 250.00, 263.34
4642, 250.00, 266.75
4666, 250.00, 270.10
4691, 250.00, 273.37
4717, 250.00, 277.02
4741, 250.00, 280.21
4766, 250.00, 283.26
4791, 250.00, 286.75
4816, 250.00, 289.78
4841, 250.00, 292.62
4865, 250.00, 295.46
4891, 250.00, 298.12
4915, 250.00, 300.56
4940, 250.00, 303.43
4964, 250.00, 305.76
4990, 250.00, 307.95
5015, 250.00, 310.04
5039, 250.00, 312.51
5064, 250.00, 314.90
5089, 250.00, 317.29
5114, 250.00, 319.25
5139, 250.00, 321.69
5163, 250.00, 324.09
5189, 250.00, 325.97
5213, 250.00, 327.69
5238, 250.00, 329.73
5262, 250.00, 331.70
5288, 250.00, 333.61
5313, 250.00, 335.04
5337, 250.00, 336.43
5362, 250.00, 337.68
5387, 250.00, 338.81
5412, 250.00, 339.78
5437, 250.00, 340.65
5461, 250.00, 341.42
5487, 250.00, 342.09
5511, 250.00, 342.69
5536, 250.00, 343.25
5560, 250.00, 343.73
5586, 250.00, 344.15
5611, 250.00, 344.54
5635, 250.00, 344.87
5660, 250.00, 345.19
5685, 250.00, 345.45
5710, 250.00, 345.69
5734, 250.00, 346.21
5759, 250.00, 346.46
5785, 250.00, 346.69
5809, 250.00, 346.88
5834, 250.00, 346.88
5858, 250.00, 346.97
5884, 250.00, 346.86
5909, 250.00, 346.70
5933, 250.00, 346.68
5958, 250.00, 346.46
5983, 250.00, 346.37
6008, 250.00, 346.29
6032, 250.00, 346.18
6057, 250.00, 346.11
6083, 250.00, 346.06
6107, 250.00, 345.99
6132, 250.00, 345.94
6157, 250.00, 345.90
6182, 250.00, 345.86
6207, 250.00, 345.67
6231, 250.00, 345.47
6257, 250.00, 345.23
6281, 250.00, 344.96
6306, 250.00, 344.66
6330, 250.00, 344.46
6356, 250.00, 344.25
6381, 250.00, 343.93
6405, 250.00, 343.74
6430, 250.00, 343.57
6455, 250.00, 343.27
6480, 250.00, 342.84
6505, 250.00, 342.38
6529, 250.00, 341.98
6555, 250.00, 341.56
6579, 250.00, 340.98
6604, 250.00, 340.40
6628, 250.00, 339.89
6654, 250.00, 339.38
6679, 250.00, 338.81
6703, 250.00, 338.27
6728, 250.00, 337.76
6752, 250.00, 337.21
6778, 250.00, 336.55
6803, 250.00, 335.88
6827, 250.00, 335.17
6852, 250.00, 334.45
6877, 250.00, 333.67
6902, 250.00, 332.87
6926, 250.00, 332.06
6951, 250.00, 331.34
6977, 250.00, 330.39
7001, 250.00, 329.49
7026, 250.00, 328.59
7050, 250.00, 327.68
7076, 250.00, 326.73
7101, 250.00, 325.79
7125, 250.00, 324.71
7150, 250.00, 323.59
7175, 250.00, 322.45
7200, 250.00, 321.38
7224, 250.00, 320.29
7249, 250.00, 319.22
7275, 250.00, 318.00
7299, 250.00, 316.76
7324, 250.00, 315.52
7348, 250.00, 314.23
7374, 250.00, 312.90
7398, 250.00, 311.68
7423, 250.00, 310.39
7448, 250.00, 309.09
7472, 250.00, 307.79
7498, 250.00, 306.51
7522, 250.00, 305.20
7547, 250.00, 303.92
7572, 250.00, 302.50
7597, 250.00, 301.09
7622, 250.00, 299.64
7646, 250.00, 298.32
7671, 250.00, 296.80
7696, 250.00, 295.29
7721, 250.00, 293.91
7746, 250.00, 292.43
7770, 250.00, 290.92
7796, 250.00, 289.59
7820, 250.00, 288.12
7845, 250.00, 286.67
7870, 250.00, 285.36
7894, 250.00, 283.88
7920, 250.00, 282.41
7944, 250.00, 281.02
7969, 250.00, 279.50
7993, 250.00, 277.96
8019, 250.00, 276.42
8044, 250.00, 275.04
8068, 250.00, 273.49
8093, 250.00, 271.96
8118, 250.00, 270.43
8143, 250.00, 268.96
8168, 250.00, 267.57
8192, 250.00, 266.16
8218, 250.00, 264.73
8242, 250.00, 263.31
8267, 250.00, 261.90
8291, 250.00, 260.55
8316, 250.00, 259.25
8342, 250.00, 258.03
8366, 250.00, 256.87
8391, 250.00, 255.79
8415, 250.00, 254.68
8441, 250.00, 253.62
8465, 250.00, 252.57
8490, 250.00, 251.53
8515, 250.00, 250.49
8540, 250.00, 249.54
8565, 250.00, 248.55
8589, 250.00, 247.61
8614, 250.00, 246.70
8640, 250.00, 245.73
8664, 250.00, 244.84
8689, 250.00, 243.98
8713, 250.00, 243.15
8739, 250.00, 242.36
8763, 250.00, 241.57
8788, 250.00, 240.81
8813, 250.00, 240.02
8838, 250.00, 239.29
8863, 250.00, 238.56
8887, 250.00, 237.89
8912, 250.00, 237.19
8938, 250.00, 236.54
8962, 250.00, 235.92
8987, 250.00, 235.26
9011, 250.00, 234.66
9036, 250.00, 234.00
9061, 250.00, 233.47
9086, 250.00, 232.91
9111, 250.00, 232.28
9135, 250.00, 231.71
9161, 250.00, 231.10
9185, 250.00, 230.56
9210, 250.00, 230.00
9235, 250.00, 229.42
9260, 250.00, 228.92
9285, 250.00, 228.41
9309, 250.00, 227.86
9334, 250.00, 227.38
9358, 250.00, 226.90
9384, 250.00, 226.46
9409, 250.00, 226.03
9433, 250.00, 225.51
9458, 250.00, 225.04
9483, 250.00, 224.59
9508, 250.00, 224.14
9533, 250.00, 223.67
9557, 250.00, 223.23
9583, 250.00, 222.78
9607, 250.00, 222.32
9632, 250.00, 221.90
9656, 250.00, 221.42
9681, 250.00, 220.93
9707, 250.00, 220.45
9731, 250.00, 219.99
9756, 250.00, 219.49
9780, 250.00, 219.03
9806, 250.00, 218.56
9830, 250.00, 218.06
9855, 250.00, 217.56
9880, 250.00, 217.08
9905, 250.00, 216.62
9930, 250.00, 216.14
9954, 250.00, 215.70
9979, 250.00, 215.29
10004, 250.00, 214.85
10030, 250.00, 214.44
10056, 250.00, 214.09
10081, 250.00, 213.73
10108, 250.00, 213.38
10134, 250.00, 213.04
10159, 250.00, 212.69
10185, 250.00, 212.36
10211, 250.00, 212.05
10237, 250.00, 211.71
10263, 250.00, 211.41
10289, 250.00, 211.08
10315, 250.00, 210.83
10340, 250.00, 210.56
10367, 250.00, 210.30
10393, 250.00, 210.07
10418, 250.00, 209.84
10444, 250.00, 209.62
10470, 250.00, 209.41
10496, 250.00, 209.18
10522, 250.00, 208.98
10548, 250.00, 208.79
10574, 250.00, 208.62
10600, 250.00, 208.43
10626, 250.00, 208.26
10652, 250.00, 208.06
10677, 250.00, 207.91
10703, 250.00, 207.75
10730, 250.00, 207.59
10755, 250.00, 207.45
10781, 250.00, 207.32
10807, 250.00, 207.17
10833, 250.00, 207.06
10859, 250.00, 206.99
10885, 250.00, 206.93
10911, 250.00, 206.83
10936, 250.00, 206.76
10962, 250.00, 206.68
10989, 250.00, 206.61
11014, 250.00, 206.55
11040, 250.00, 206.46
11066, 250.00, 206.42
11092, 250.00, 206.35
11118, 250.00, 206.30
11143, 250.00, 206.25
11170, 250.00, 206.19
11195, 250.00, 206.17
11221, 250.00, 206.14
11248, 250.00, 206.09
11273, 250.00, 206.05
11299, 250.00, 206.05
11326, 250.00, 206.02
11351, 250.00, 205.98
11377, 250.00, 205.94
11402, 250.00, 205.91
11429, 250.00, 205.91
11455, 250.00, 205.91
11480, 250.00, 205.92
11507, 250.00, 205.94
11532, 250.00, 205.99
11558, 250.00, 206.01
11585, 250.00, 206.04
11610, 250.00, 206.08
11636, 250.00, 206.13
11661, 250.00, 206.17
11688, 250.00, 206.24
11714, 250.00, 206.31
11739, 250.00, 206.38
11766, 250.00, 206.45
11791, 250.00, 206.52
11817, 250.00, 206.60
11844, 250.00, 206.68
11869, 250.00, 206.77
11895, 250.00, 206.84
11920, 250.00, 206.92
11947, 250.00, 207.00
11973, 250.00, 207.08
11998, 250.00, 207.17
12025, 250.00, 207.25
12051, 250.00, 207.34
12076, 250.00, 207.42
12103, 250.00, 207.50
12128, 250.00, 207.59
12154, 250.00, 207.67
12180, 250.00, 207.76
12206, 250.00, 207.85
12232, 250.00, 207.93
12257, 250.00, 208.01
12284, 250.00, 208.08
12310, 250.00, 208.16
12335, 250.00, 208.25
12362, 250.00, 208.32
12387, 250.00, 208.41
12413, 250.00, 208.48
12439, 250.00, 208.55
12465, 250.00, 208.66
12491, 250.00, 208.73
12516, 250.00, 208.83
12543, 250.00, 208.90
12569, 250.00, 209.02
12594, 250.00, 209.11
12621, 250.00, 209.19
12646, 250.00, 209.30
12672, 250.00, 209.39
12698, 250.00, 209.48
12724, 250.00, 209.58
12750, 250.00, 209.71
12776, 250.00, 209.81
12802, 250.00, 209.90
12828, 250.00, 210.03
12853, 250.00, 210.16
12879, 250.00, 210.30
12906, 250.00, 210.43
12931, 250.00, 210.57
12957, 250.00, 210.74
12983, 250.00, 210.90
13009, 250.00, 211.06
13035, 250.00, 211.23
13061, 250.00, 211.40
13087, 250.00, 211.62
13112, 250.00, 211.78
13138, 250.00, 211.96
13165, 250.00, 212.15
13190, 250.00, 212.34
13216, 250.00, 212.54
13242, 250.00, 212.75
13268, 250.00, 212.95
13294, 250.00, 213.12
13320, 250.00, 213.33
13346, 250.00, 213.53
13371, 250.00, 213.73
13397, 250.00, 213.89
13424, 250.00, 214.09
13449, 250.00, 214.29
13475, 250.00, 214.48
13502, 250.00, 214.69
13527, 250.00, 214.90
13553, 250.00, 215.10
13579, 250.00, 215.31
13605, 250.00, 215.52
13631, 250.00, 215.74
13656, 250.00, 215.95
13683, 250.00, 216.15
13708, 250.00, 216.37
13734, 250.00, 216.59
13761, 250.00, 216.86
13786, 250.00, 217.08
13812, 250.00, 217.37
13838, 250.00, 217.66
13864, 250.00, 217.90
13890, 250.00, 218.15
13915, 250.00, 218.45
13942, 250.00, 218.70
13967, 250.00, 219.01
13993, 250.00, 219.32
14020, 250.00, 219.58
14045, 250.00, 219.88
14071, 250.00, 220.20
14097, 250.00, 220.47
14123, 250.00, 220.78
14149, 250.00, 221.10
14174, 250.00, 221.38
14201, 250.00, 221.72
14227, 250.00, 222.06
14252, 250.00, 222.35
14279, 250.00, 222.65
14304, 250.00, 222.93
14330, 250.00, 223.19
14357, 250.00, 223.44
14382, 250.00, 223.68
14408, 250.00, 223.91
