0, 500.00, 266.86
21, 500.00, 266.84
44, 500.00, 266.84
67, 500.00, 266.81
90, 500.00, 266.81
112, 500.00, 266.79
136, 500.00, 266.77
159, 500.00, 266.75
183, 500.00, 266.72
207, 500.00, 266.69
231, 500.00, 266.69
255, 500.00, 266.66
278, 500.00, 266.63
302, 500.00, 266.60
325, 500.00, 266.57
350, 500.00, 266.56
373, 500.00, 266.55
397, 500.00, 266.54
420, 500.00, 266.54
444, 500.00, 266.54
469, 500.00, 266.55
492, 500.00, 266.56
516, 500.00, 266.57
539, 500.00, 266.59
563, 500.00, 266.61
587, 500.00, 266.66
611, 500.00, 266.69
634, 500.00, 266.74
658, 500.00, 266.81
682, 500.00, 266.89
705, 500.00, 266.98
730, 500.00, 267.08
753, 500.00, 267.19
777, 500.00, 267.28
800, 500.00, 267.40
824, 500.00, 267.53
848, 500.00, 267.70
872, 500.00, 267.86
896, 500.00, 268.06
919, 500.00, 268.29
943, 500.00, 268.53
967, 500.00, 268.76
991, 500.00, 269.05
1014, 500.00, 269.36
1039, 500.00, 269.76
1063, 500.00, 270.20
1089, 500.00, 270.71
1114, 500.00, 271.28
1138, 500.00, 271.85
1164, 500.00, 272.53
1188, 500.00, 273.21
1213, 500.00, 274.02
1238, 500.00, 274.91
1263, 500.00, 275.89
1288, 500.00, 276.96
1312, 500.00, 278.14
1337, 500.00, 279.41
1362, 500.00, 280.81
1387, 500.00, 282.35
1412, 500.00, 284.22
1436, 500.00, 286.09
1462, 500.00, 288.35
1486, 500.00, 290.85
1511, 500.00, 293.62
1537, 500.00, 296.65
1561, 500.00, 299.98
1586, 500.00, 303.69
1610, 500.00, 307.72
1636, 500.00, 311.97
1660, 500.00, 316.57
1685, 500.00, 322.14
1710, 500.00, 327.48
1735, 500.00, 333.05
1760, 500.00, 338.83
1784, 500.00, 344.77
1810, 500.00, 350.62
1835, 500.00, 357.40
1859, 500.00, 364.53
1884, 500.00, 370.82
1909, 500.00, 376.99
1934, 500.00, 382.95
1958, 500.00, 389.68
1983, 500.00, 396.51
2009, 500.00, 402.22
2033, 500.00, 408.61
2058, 500.00, 415.12
2083, 500.00, 420.35
2108, 500.00, 426.40
2133, 500.00, 432.26
2157, 500.00, 437.99
2183, 500.00, 443.60
2207, 500.00, 448.80
2232, 500.00, 454.02
2256, 500.00, 458.98
2282, 500.00, 462.48
2307, 500.00, 466.84
2331, 500.00, 471.06
2357, 500.00, 474.87
2381, 500.00, 478.44
2406, 500.00, 480.99
2431, 500.00, 484.13
2456, 500.00, 487.22
2481, 500.00, 490.18
2505, 500.00, 492.92
2531, 500.00, 495.74
2555, 500.00, 498.30
2580, 500.00, 500.90
2605, 500.00, 503.42
2630, 500.00, 505.70
2655, 500.00, 507.99
2679, 500.00, 510.06
2705, 500.00, 512.20
2730, 500.00, 514.25
2754, 500.00, 516.11
2780, 500.00, 517.94
2804, 500.00, 519.60
2829, 500.00, 521.20
2853, 500.00, 521.97
2879, 500.00, 523.24
2904, 500.00, 524.51
2928, 500.00, 525.71
2954, 500.00, 526.74
2978, 500.00, 527.88
3003, 500.00, 528.86
3027, 500.00, 529.91
3053, 500.00, 530.94
3078, 500.00, 531.87
3102, 500.00, 532.12
3128, 500.00, 532.84
3152, 500.00, 533.60
3177, 500.00, 534.17
3202, 500.00, 534.78
3227, 500.00, 534.86
3252, 500.00, 535.31
3276, 500.00, 535.80
3302, 500.00, 536.20
3327, 500.00, 536.65
3351, 500.00, 537.11
3376, 500.00, 537.60
3401, 500.00, 538.01
3426, 500.00, 537.95
3450, 500.00, 538.25
3476, 500.00, 538.58
3501, 500.00, 538.37
3525, 500.00, 538.58
3550, 500.00, 538.86
3575, 500.00, 539.08
3600, 500.00, 539.32
3624, 500.00, 539.62
3650, 500.00, 539.93
3675, 500.00, 540.26
3699, 500.00, 540.53
3724, 500.00, 540.86
3749, 500.00, 541.13
3774, 500.00, 541.46
3799, 500.00, 541.75
3824, 500.00, 542.09
3849, 500.00, 542.38
3873, 500.00, 542.74
3898, 500.00, 543.04
3923, 500.00, 543.40
3948, 500.00, 543.75
