Sample Number (90 samples per second),fluxo (l/m),setPoint (l/m),duty (),Stability (),frequency ()
0,0.0,11.0,0.0,0.0,11.0
1,0.0,11.0,57.0,0.0,11.0
2,0.0,11.0,114.0,0.0,11.0
3,0.0,11.0,171.0,0.0,12.0
4,0.0,11.0,228.0,0.0,11.0
5,0.0,11.0,255.0,0.0,11.0
6,0.0,11.0,255.0,0.0,11.0
7,0.0,11.0,255.0,0.0,11.0
8,0.0,11.0,255.0,0.0,11.0
9,0.0,11.0,255.0,0.0,11.0
10,0.0,11.0,255.0,0.0,11.0
11,0.0,11.0,255.0,0.0,11.0
12,0.0,11.0,255.0,0.0,12.0
13,0.0,11.0,255.0,0.0,11.0
14,0.0,11.0,255.0,0.0,12.0
15,0.0,11.0,255.0,0.0,11.0
16,0.0,11.0,255.0,0.0,12.0
17,0.0,11.0,255.0,0.0,11.0
18,0.0,11.0,255.0,0.0,12.0
19,0.0,11.0,255.0,0.0,11.0
20,0.0,11.0,255.0,0.0,12.0
21,0.0,11.0,255.0,0.0,11.0
22,0.0,11.0,255.0,0.0,12.0
23,0.0,11.0,255.0,0.0,11.0
24,0.0,11.0,255.0,0.0,12.0
25,0.0,11.0,255.0,0.0,11.0
26,0.0,11.0,255.0,0.0,12.0
27,0.0,11.0,255.0,0.0,11.0
28,0.0,11.0,255.0,0.0,12.0
29,0.0,11.0,255.0,0.0,11.0
30,0.0,11.0,255.0,0.0,12.0
31,0.0,11.0,255.0,0.0,11.0
32,0.0,11.0,255.0,0.0,11.0
33,0.0,11.0,255.0,0.0,11.0
34,0.0,11.0,255.0,0.0,11.0
35,0.0,11.0,255.0,0.0,11.0
36,0.0,11.0,255.0,0.0,11.0
37,0.0,11.0,255.0,0.0,11.0
38,0.0,11.0,255.0,0.0,11.0
39,0.0,11.0,255.0,0.0,11.0
40,0.0,11.0,255.0,0.0,11.0
41,0.0,11.0,255.0,0.0,11.0
42,0.0,11.0,255.0,0.0,11.0
43,0.0,11.0,255.0,0.0,11.0
44,0.0,11.0,255.0,0.0,11.0
45,0.0,11.0,255.0,0.0,11.0
46,0.0,11.0,255.0,0.0,11.0
47,0.0,11.0,255.0,0.0,11.0
48,0.0,11.0,255.0,0.0,11.0
49,0.0,11.0,255.0,0.0,11.0
50,0.0,11.0,255.0,0.0,11.0
51,0.0,11.0,255.0,0.0,11.0
52,0.0,11.0,255.0,0.0,11.0
53,0.0,11.0,255.0,0.0,11.0
54,0.0,11.0,255.0,0.0,11.0
55,0.0,11.0,255.0,0.0,12.0
56,0.0,11.0,255.0,0.0,11.0
57,0.0,11.0,255.0,0.0,12.0
58,0.0,11.0,255.0,0.0,11.0
59,0.0,11.0,255.0,0.0,12.0
60,0.0,11.0,255.0,0.0,11.0
61,0.0,11.0,255.0,0.0,12.0
62,0.0,11.0,255.0,0.0,11.0
63,0.0,11.0,255.0,0.0,12.0
64,0.0,11.0,255.0,0.0,11.0
65,0.0,11.0,255.0,0.0,12.0
66,0.0,11.0,255.0,0.0,11.0
67,0.0,11.0,255.0,0.0,12.0
68,0.0,11.0,255.0,0.0,11.0
69,0.0,11.0,255.0,0.0,12.0
70,0.0,11.0,255.0,0.0,11.0
71,0.0,11.0,255.0,0.0,12.0
72,0.0,11.0,255.0,0.0,11.0
73,0.0,11.0,255.0,0.0,12.0
74,0.0,11.0,255.0,0.0,11.0
75,0.0,11.0,255.0,0.0,11.0
76,0.0,11.0,255.0,0.0,11.0
77,0.0,11.0,255.0,0.0,11.0
78,0.0,11.0,255.0,0.0,11.0
79,0.0,11.0,255.0,0.0,11.0
80,0.0,11.0,255.0,0.0,11.0
81,0.0,11.0,255.0,0.0,11.0
82,0.0,11.0,255.0,0.0,11.0
83,0.0,11.0,255.0,0.0,11.0
84,0.0,11.0,255.0,0.0,11.0
85,0.0,11.0,255.0,0.0,11.0
86,0.0,11.0,255.0,0.0,11.0
87,0.0,11.0,255.0,0.0,11.0
88,0.0,11.0,255.0,0.0,11.0
89,0.0,11.0,255.0,0.0,11.0
90,0.0,11.0,255.0,0.0,11.0
91,0.0,11.0,255.0,0.0,11.0
92,0.0,11.0,255.0,0.0,11.0
93,0.0,11.0,255.0,0.0,11.0
94,0.0,11.0,255.0,0.0,11.0
95,0.0,11.0,255.0,0.0,11.0
96,0.0,11.0,255.0,0.0,12.0
97,0.0,11.0,255.0,0.0,11.0
98,0.0,11.0,255.0,0.0,12.0
99,0.0,11.0,255.0,0.0,11.0
100,0.0,11.0,255.0,0.0,12.0
101,0.0,11.0,255.0,0.0,11.0
102,0.0,11.0,255.0,0.0,12.0
103,0.0,11.0,255.0,0.0,11.0
104,0.0,11.0,255.0,0.0,12.0
105,0.0,11.0,255.0,0.0,11.0
106,0.0,11.0,255.0,0.0,12.0
107,0.0,11.0,255.0,0.0,11.0
108,0.0,11.0,255.0,0.0,12.0
109,0.0,11.0,255.0,0.0,11.0
110,0.0,11.0,255.0,0.0,12.0
111,0.0,11.0,255.0,0.0,11.0
112,0.0,11.0,255.0,0.0,12.0
113,0.0,11.0,255.0,0.0,11.0
114,0.0,11.0,255.0,0.0,12.0
115,0.0,11.0,255.0,0.0,11.0
116,0.0,11.0,255.0,0.0,12.0
117,0.0,11.0,255.0,0.0,11.0
118,0.0,11.0,255.0,0.0,11.0
119,0.0,11.0,255.0,0.0,11.0
120,0.0,11.0,255.0,0.0,11.0
121,0.0,11.0,255.0,0.0,11.0
122,0.0,11.0,255.0,0.0,11.0
123,0.0,11.0,255.0,0.0,11.0
124,0.0,11.0,255.0,0.0,11.0
125,0.0,11.0,255.0,0.0,11.0
126,0.0,11.0,255.0,0.0,11.0
127,0.0,11.0,255.0,0.0,11.0
128,0.0,11.0,255.0,0.0,11.0
129,0.0,11.0,255.0,0.0,11.0
130,0.0,11.0,255.0,0.0,11.0
131,0.0,11.0,255.0,0.0,11.0
132,0.0,11.0,255.0,0.0,11.0
133,0.0,11.0,255.0,0.0,11.0
134,0.0,11.0,255.0,0.0,11.0
135,0.0,11.0,255.0,0.0,11.0
136,0.0,11.0,255.0,0.0,11.0
137,0.0,11.0,255.0,0.0,12.0
138,0.0,11.0,255.0,0.0,11.0
139,0.0,11.0,255.0,0.0,12.0
140,0.0,11.0,255.0,0.0,11.0
141,0.0,11.0,255.0,0.0,12.0
142,0.0,11.0,255.0,0.0,11.0
143,0.0,11.0,255.0,0.0,12.0
144,0.0,11.0,255.0,0.0,11.0
145,0.0,11.0,255.0,0.0,12.0
146,0.0,11.0,255.0,0.0,11.0
147,0.0,11.0,255.0,0.0,12.0
148,0.0,11.0,255.0,0.0,11.0
149,0.0,11.0,255.0,0.0,12.0
150,0.0,11.0,255.0,0.0,11.0
151,0.0,11.0,255.0,0.0,12.0
152,0.0,11.0,255.0,0.0,11.0
153,0.0,11.0,255.0,0.0,12.0
154,0.0,11.0,255.0,0.0,11.0
155,0.0,11.0,255.0,0.0,12.0
156,0.0,11.0,255.0,0.0,11.0
157,0.0,11.0,255.0,0.0,12.0
158,0.0,11.0,255.0,0.0,11.0
159,0.0,11.0,255.0,0.0,12.0
160,0.0,11.0,255.0,0.0,11.0
161,0.0,11.0,255.0,0.0,11.0
162,0.0,11.0,255.0,0.0,11.0
163,0.0,11.0,255.0,0.0,11.0
164,0.0,11.0,255.0,0.0,11.0
165,0.0,11.0,255.0,0.0,11.0
166,0.0,11.0,255.0,0.0,11.0
167,0.0,11.0,255.0,0.0,11.0
168,0.0,11.0,255.0,0.0,11.0
169,0.0,11.0,255.0,0.0,11.0
170,0.0,11.0,255.0,0.0,11.0
171,0.0,11.0,255.0,0.0,11.0
172,0.0,11.0,255.0,0.0,11.0
173,0.0,11.0,255.0,0.0,11.0
174,0.0,11.0,255.0,0.0,11.0
175,0.0,11.0,255.0,0.0,11.0
176,0.0,11.0,255.0,0.0,11.0
177,0.0,11.0,255.0,0.0,11.0
178,0.0,11.0,255.0,0.0,11.0
179,0.0,11.0,255.0,0.0,11.0
180,0.0,11.0,255.0,0.0,12.0
181,0.0,11.0,255.0,0.0,11.0
182,0.0,11.0,255.0,0.0,12.0
183,0.0,11.0,255.0,0.0,11.0
184,0.0,11.0,255.0,0.0,12.0
185,0.0,11.0,255.0,0.0,11.0
186,0.0,11.0,255.0,0.0,12.0
187,0.0,11.0,255.0,0.0,11.0
188,0.0,11.0,255.0,0.0,12.0
189,0.0,11.0,255.0,0.0,11.0
190,0.0,11.0,255.0,0.0,12.0
191,0.0,11.0,255.0,0.0,11.0
192,0.0,11.0,255.0,0.0,12.0
193,0.0,11.0,255.0,0.0,11.0
194,0.0,11.0,255.0,0.0,12.0
195,0.0,11.0,255.0,0.0,11.0
196,0.0,11.0,255.0,0.0,12.0
197,0.0,11.0,255.0,0.0,11.0
198,0.0,11.0,255.0,0.0,12.0
199,0.0,11.0,255.0,0.0,11.0
200,0.0,11.0,255.0,0.0,12.0
201,0.0,11.0,255.0,0.0,11.0
202,0.0,11.0,255.0,0.0,11.0
203,0.0,11.0,255.0,0.0,11.0
204,0.0,11.0,255.0,0.0,11.0
205,0.0,11.0,255.0,0.0,11.0
206,0.0,11.0,255.0,0.0,11.0
207,0.0,11.0,255.0,0.0,11.0
208,0.0,11.0,255.0,0.0,11.0
209,0.0,11.0,255.0,0.0,11.0
210,0.0,11.0,255.0,0.0,11.0
211,0.0,11.0,255.0,0.0,11.0
212,0.0,11.0,255.0,0.0,11.0
213,0.0,11.0,255.0,0.0,11.0
214,0.0,11.0,255.0,0.0,11.0
215,0.0,11.0,255.0,0.0,11.0
216,0.0,11.0,255.0,0.0,11.0
217,0.0,11.0,255.0,0.0,11.0
218,0.0,11.0,255.0,0.0,11.0
219,0.0,11.0,255.0,0.0,11.0
220,0.0,11.0,255.0,0.0,11.0
221,0.0,11.0,255.0,0.0,11.0
222,0.0,11.0,255.0,0.0,11.0
223,0.0,11.0,255.0,0.0,12.0
224,0.0,11.0,255.0,0.0,11.0
225,0.0,11.0,255.0,0.0,12.0
226,0.0,11.0,255.0,0.0,11.0
227,0.0,11.0,255.0,0.0,12.0
228,0.0,11.0,255.0,0.0,11.0
229,0.0,11.0,255.0,0.0,12.0
230,0.0,11.0,255.0,0.0,11.0
231,0.0,11.0,255.0,0.0,12.0
232,0.0,11.0,255.0,0.0,11.0
233,0.0,11.0,255.0,0.0,12.0
234,0.0,11.0,255.0,0.0,11.0
235,0.0,11.0,255.0,0.0,12.0
236,0.0,11.0,255.0,0.0,11.0
237,0.0,11.0,255.0,0.0,12.0
238,0.0,11.0,255.0,0.0,11.0
239,0.0,11.0,255.0,0.0,12.0
240,0.0,11.0,255.0,0.0,11.0
241,0.0,11.0,255.0,0.0,12.0
242,0.0,11.0,255.0,0.0,11.0
243,0.0,11.0,255.0,0.0,11.0
244,0.0,11.0,255.0,0.0,11.0
245,0.0,11.0,255.0,0.0,11.0
246,0.0,11.0,255.0,0.0,11.0
247,0.0,11.0,255.0,0.0,11.0
248,0.0,11.0,255.0,0.0,11.0
249,0.0,11.0,255.0,0.0,11.0
250,0.0,11.0,255.0,0.0,11.0
251,0.0,11.0,255.0,0.0,11.0
252,0.0,11.0,255.0,0.0,11.0
253,0.0,11.0,255.0,0.0,11.0
254,0.0,11.0,255.0,0.0,11.0
255,0.0,11.0,255.0,0.0,11.0
256,0.0,11.0,255.0,0.0,11.0
257,0.0,11.0,255.0,0.0,11.0
258,0.0,11.0,255.0,0.0,11.0
259,0.0,11.0,255.0,0.0,11.0
260,0.0,11.0,255.0,0.0,11.0
261,0.0,11.0,255.0,0.0,11.0
262,0.0,11.0,255.0,0.0,11.0
263,0.0,11.0,255.0,0.0,11.0
264,0.0,11.0,255.0,0.0,12.0
265,0.0,11.0,255.0,0.0,11.0
266,0.0,11.0,255.0,0.0,12.0
267,0.0,11.0,255.0,0.0,11.0
268,0.0,11.0,255.0,0.0,12.0
269,0.0,11.0,255.0,0.0,11.0
270,0.0,11.0,255.0,0.0,12.0
271,0.0,11.0,255.0,0.0,11.0
272,0.0,11.0,255.0,0.0,12.0
273,0.0,11.0,255.0,0.0,11.0
274,0.0,11.0,255.0,0.0,12.0
275,0.0,11.0,255.0,0.0,11.0
276,0.0,11.0,255.0,0.0,12.0
277,0.0,11.0,255.0,0.0,11.0
278,0.0,11.0,255.0,0.0,12.0
279,0.0,11.0,255.0,0.0,11.0
280,0.0,11.0,255.0,0.0,12.0
281,0.0,11.0,255.0,0.0,11.0
282,0.0,11.0,255.0,0.0,12.0
283,0.0,11.0,255.0,0.0,11.0
284,0.0,11.0,255.0,0.0,12.0
285,0.0,11.0,255.0,0.0,11.0
286,0.0,11.0,255.0,0.0,11.0
287,0.0,11.0,255.0,0.0,11.0
288,0.0,11.0,255.0,0.0,11.0
289,0.0,11.0,255.0,0.0,11.0
290,0.0,11.0,255.0,0.0,11.0
291,0.0,11.0,255.0,0.0,11.0
292,0.0,11.0,255.0,0.0,11.0
293,0.0,11.0,255.0,0.0,11.0
294,0.0,11.0,255.0,0.0,11.0
295,0.0,11.0,255.0,0.0,11.0
296,0.0,11.0,255.0,0.0,11.0
297,0.0,11.0,255.0,0.0,11.0
298,0.0,11.0,255.0,0.0,11.0
299,0.0,11.0,255.0,0.0,11.0
300,0.0,11.0,255.0,0.0,11.0
301,0.0,11.0,255.0,0.0,11.0
302,0.0,11.0,255.0,0.0,11.0
303,0.0,11.0,255.0,0.0,11.0
304,0.0,11.0,255.0,0.0,11.0
305,0.0,11.0,255.0,0.0,11.0
306,0.0,11.0,255.0,0.0,11.0
307,0.0,11.0,255.0,0.0,12.0
308,0.0,11.0,255.0,0.0,11.0
309,0.0,11.0,255.0,0.0,12.0
310,0.0,11.0,255.0,0.0,11.0
311,0.0,11.0,255.0,0.0,12.0
312,0.0,11.0,255.0,0.0,11.0
313,0.0,11.0,255.0,0.0,12.0
314,0.0,11.0,255.0,0.0,11.0
315,0.0,11.0,255.0,0.0,12.0
316,0.0,11.0,255.0,0.0,11.0
317,0.0,11.0,255.0,0.0,12.0
318,0.0,11.0,255.0,0.0,11.0
319,0.0,11.0,255.0,0.0,12.0
320,0.0,11.0,255.0,0.0,11.0
321,0.0,11.0,255.0,0.0,12.0
322,0.0,11.0,255.0,0.0,11.0
323,0.0,11.0,255.0,0.0,12.0
324,0.0,11.0,255.0,0.0,11.0
325,0.0,11.0,255.0,0.0,12.0
326,0.0,11.0,255.0,0.0,11.0
327,0.0,11.0,255.0,0.0,11.0
328,0.0,11.0,255.0,0.0,11.0
329,0.0,11.0,255.0,0.0,11.0
330,0.0,11.0,255.0,0.0,11.0
331,0.0,11.0,255.0,0.0,11.0
332,0.0,11.0,255.0,0.0,11.0
333,0.0,11.0,255.0,0.0,11.0
334,0.0,11.0,255.0,0.0,11.0
335,0.0,11.0,255.0,0.0,11.0
336,0.0,11.0,255.0,0.0,11.0
337,0.0,11.0,255.0,0.0,11.0
338,0.0,11.0,255.0,0.0,11.0
339,0.0,11.0,255.0,0.0,11.0
340,0.0,11.0,255.0,0.0,11.0
341,0.0,11.0,255.0,0.0,11.0
342,0.0,11.0,255.0,0.0,11.0
343,0.0,11.0,255.0,0.0,11.0
344,0.0,11.0,255.0,0.0,11.0
345,0.0,11.0,255.0,0.0,11.0
346,0.0,11.0,255.0,0.0,11.0
347,0.0,11.0,255.0,0.0,11.0
348,0.0,11.0,255.0,0.0,12.0
349,0.0,11.0,255.0,0.0,11.0
350,0.0,11.0,255.0,0.0,12.0
351,0.0,11.0,255.0,0.0,11.0
352,0.0,11.0,255.0,0.0,12.0
353,0.0,11.0,255.0,0.0,11.0
354,0.0,11.0,255.0,0.0,12.0
355,0.0,11.0,255.0,0.0,11.0
356,0.0,11.0,255.0,0.0,12.0
357,0.0,11.0,255.0,0.0,11.0
358,0.0,11.0,255.0,0.0,12.0
359,0.0,11.0,255.0,0.0,11.0
360,0.0,11.0,255.0,0.0,12.0
361,0.0,11.0,255.0,0.0,11.0
362,0.0,11.0,255.0,0.0,12.0
363,0.0,11.0,255.0,0.0,11.0
364,0.0,11.0,255.0,0.0,12.0
365,0.0,11.0,255.0,0.0,11.0
366,0.0,11.0,255.0,0.0,12.0
367,0.0,11.0,255.0,0.0,11.0
368,0.0,11.0,255.0,0.0,12.0
369,0.0,11.0,255.0,0.0,11.0
370,0.0,11.0,255.0,0.0,11.0
371,0.0,11.0,255.0,0.0,11.0
372,0.0,11.0,255.0,0.0,11.0
373,0.0,11.0,255.0,0.0,11.0
374,0.0,11.0,255.0,0.0,11.0
375,0.0,11.0,255.0,0.0,11.0
376,0.0,11.0,255.0,0.0,11.0
377,0.0,11.0,255.0,0.0,11.0
378,0.0,11.0,255.0,0.0,11.0
379,0.0,11.0,255.0,0.0,11.0
380,0.03,11.0,255.0,0.0,11.0
381,0.03,11.0,255.0,0.0,11.0
382,0.03,11.0,255.0,0.0,11.0
383,0.06,11.0,255.0,0.0,11.0
384,0.09,11.0,255.0,0.0,11.0
385,0.09,11.0,255.0,0.0,11.0
386,0.12,11.0,255.0,0.0,11.0
387,0.15,11.0,255.0,0.0,11.0
388,0.21,11.0,255.0,0.0,11.0
389,0.25,11.0,255.0,0.0,12.0
390,0.31,11.0,255.0,0.0,11.0
391,0.35,11.0,255.0,0.0,12.0
392,0.42,11.0,255.0,0.0,11.0
393,0.46,11.0,255.0,0.0,12.0
394,0.53,11.0,255.0,0.0,11.0
395,0.57,11.0,255.0,0.0,12.0
396,0.61,11.0,255.0,0.0,11.0
397,0.65,11.0,255.0,0.0,12.0
398,0.73,11.0,255.0,0.0,11.0
399,0.77,11.0,255.0,0.0,12.0
400,0.81,11.0,255.0,0.0,11.0
401,0.9,11.0,255.0,0.0,12.0
402,0.94,11.0,255.0,0.0,11.0
403,0.99,11.0,255.0,0.0,12.0
404,1.08,11.0,255.0,0.0,11.0
405,1.12,11.0,255.0,0.0,12.0
406,1.17,11.0,255.0,0.0,11.0
407,1.27,11.0,255.0,0.0,12.0
408,1.32,11.0,255.0,0.0,11.0
409,1.42,11.0,255.0,0.0,12.0
410,1.53,11.0,255.0,0.0,11.0
411,1.58,11.0,255.0,0.0,12.0
412,1.69,11.0,255.0,0.0,11.0
413,1.8,11.0,255.0,0.0,11.0
414,1.86,11.0,255.0,0.0,11.0
415,1.98,11.0,255.0,0.0,11.0
416,2.04,11.0,255.0,0.0,11.0
417,2.16,11.0,255.0,0.0,11.0
418,2.3,11.0,255.0,0.0,11.0
419,2.36,11.0,255.0,0.0,11.0
420,2.49,11.0,255.0,0.0,11.0
421,2.62,11.0,255.0,0.0,11.0
422,2.69,11.0,255.0,0.0,11.0
423,2.82,11.0,255.0,0.0,11.0
424,2.97,11.0,255.0,0.0,11.0
425,3.03,11.0,255.0,0.0,11.0
426,3.18,11.0,255.0,0.0,11.0
427,3.33,11.0,255.0,0.0,11.0
428,3.5,11.0,255.0,0.0,11.0
429,3.56,11.0,255.0,0.0,11.0
430,3.72,11.0,255.0,0.0,11.0
431,3.89,11.0,255.0,0.0,11.0
432,3.95,11.0,255.0,0.0,12.0
433,4.12,11.0,255.0,0.0,11.0
434,4.3,11.0,255.0,0.0,12.0
435,4.46,11.0,255.0,0.0,11.0
436,4.53,11.0,255.0,0.0,12.0
437,4.7,11.0,255.0,0.0,11.0
438,4.88,11.0,255.0,0.0,12.0
439,4.95,11.0,255.0,0.0,11.0
440,5.14,11.0,255.0,0.0,12.0
441,5.31,11.0,255.0,0.0,11.0
442,5.5,11.0,255.0,0.0,12.0
443,5.69,11.0,255.0,0.0,11.0
444,5.75,11.0,255.0,0.0,12.0
445,5.94,11.0,255.0,0.0,11.0
446,6.15,11.0,255.0,0.0,12.0
447,6.33,11.0,255.0,0.0,11.0
448,6.53,11.0,255.0,0.0,12.0
449,6.59,11.0,255.0,0.0,11.0
450,6.78,11.0,255.0,0.0,12.0
451,6.98,11.0,255.0,0.0,11.0
452,7.19,11.0,207.0,0.0,12.0
453,7.23,11.0,207.0,0.0,11.0
454,7.43,11.0,207.0,0.0,11.0
455,7.64,11.0,207.0,0.0,11.0
456,7.82,11.0,207.0,0.0,11.0
457,7.88,11.0,207.0,0.0,11.0
458,8.07,11.0,155.0,0.0,11.0
459,8.27,11.0,155.0,0.0,11.0
460,8.47,11.0,155.0,0.0,11.0
461,8.51,11.0,155.0,0.0,11.0
462,8.69,11.0,155.0,0.0,11.0
463,8.9,11.0,155.0,0.0,11.0
464,9.1,11.0,103.0,0.0,11.0
465,9.29,11.0,103.0,0.0,11.0
466,9.32,11.0,103.0,0.0,11.0
467,9.52,11.0,103.0,0.0,11.0
468,9.7,11.0,103.0,0.0,11.0
469,9.9,11.0,103.0,0.0,11.0
470,10.09,11.0,51.0,0.0,11.0
471,10.28,11.0,51.0,0.0,11.0
472,10.29,11.0,51.0,0.0,11.0
473,10.49,11.0,51.0,0.0,11.0
474,10.66,11.0,51.0,0.0,11.0
475,10.86,11.0,51.0,0.0,12.0
476,11.04,11.0,0.0,0.0,11.0
477,11.06,11.0,0.0,0.0,12.0
478,11.25,11.0,0.0,0.0,11.0
479,11.46,11.0,0.0,0.0,11.0
480,11.47,11.0,0.0,0.0,11.0
481,11.65,11.0,0.0,0.0,11.0
482,11.84,11.0,0.0,0.0,11.0
483,12.05,11.0,0.0,0.0,11.0
484,12.03,11.0,5.0,0.0,11.0
485,12.24,11.0,11.0,0.0,11.0
486,12.4,11.0,17.0,0.0,11.0
487,12.38,11.0,23.0,0.0,11.0
488,12.54,11.0,29.0,0.0,11.0
489,12.71,11.0,35.0,0.0,11.0
490,12.85,11.0,41.0,0.0,11.0
491,13.02,11.0,88.0,0.0,11.0
492,12.99,11.0,53.0,0.0,11.0
493,13.14,11.0,111.0,0.0,12.0
494,13.27,11.0,111.0,0.0,11.0
495,13.42,11.0,111.0,0.0,12.0
496,13.53,11.0,111.0,0.0,11.0
497,13.49,11.0,111.0,0.0,12.0
498,13.62,11.0,111.0,0.0,11.0
499,13.74,11.0,111.0,0.0,12.0
500,13.86,11.0,111.0,0.0,11.0
501,13.98,11.0,111.0,0.0,11.0
502,13.93,11.0,111.0,0.0,11.0
503,14.05,11.0,163.0,0.0,11.0
504,14.18,11.0,163.0,0.0,11.0
505,14.28,11.0,163.0,0.0,11.0
506,14.4,11.0,163.0,0.0,11.0
507,14.35,11.0,163.0,0.0,11.0
508,14.46,11.0,163.0,0.0,12.0
509,14.56,11.0,163.0,0.0,11.0
510,14.68,11.0,163.0,0.0,12.0
511,14.77,11.0,163.0,0.0,11.0
512,14.72,11.0,163.0,0.0,12.0
513,14.82,11.0,163.0,0.0,11.0
514,14.92,11.0,163.0,0.0,11.0
515,15.04,11.0,215.0,0.0,11.0
516,15.12,11.0,215.0,0.0,11.0
517,15.06,11.0,215.0,0.0,11.0
518,15.16,11.0,215.0,0.0,11.0
519,15.25,11.0,215.0,0.0,11.0
520,15.34,11.0,215.0,0.0,11.0
521,15.45,11.0,215.0,0.0,12.0
522,15.37,11.0,215.0,0.0,11.0
523,15.48,11.0,215.0,0.0,12.0
524,15.56,11.0,215.0,0.0,11.0
525,15.65,11.0,215.0,0.0,12.0
526,15.58,11.0,215.0,0.0,11.0
527,15.68,11.0,215.0,0.0,12.0
528,15.75,11.0,215.0,0.0,11.0
529,15.83,11.0,215.0,0.0,11.0
530,15.77,11.0,215.0,0.0,11.0
531,15.84,11.0,215.0,0.0,11.0
532,15.93,11.0,215.0,0.0,11.0
533,16.01,11.0,255.0,0.0,11.0
534,16.09,11.0,255.0,0.0,12.0
535,16.16,11.0,255.0,0.0,11.0
536,16.09,11.0,255.0,0.0,12.0
537,16.16,11.0,255.0,0.0,11.0
538,16.24,11.0,255.0,0.0,12.0
539,16.32,11.0,255.0,0.0,11.0
540,16.39,11.0,255.0,0.0,12.0
541,16.31,11.0,255.0,0.0,11.0
542,16.38,11.0,255.0,0.0,11.0
543,16.45,11.0,255.0,0.0,11.0
544,16.52,11.0,255.0,0.0,11.0
545,16.6,11.0,255.0,0.0,11.0
546,16.52,11.0,255.0,0.0,11.0
547,16.61,11.0,255.0,0.0,11.0
548,16.66,11.0,255.0,0.0,11.0
549,16.74,11.0,255.0,0.0,12.0
550,16.8,11.0,255.0,0.0,11.0
551,16.72,11.0,255.0,0.0,12.0
552,16.78,11.0,255.0,0.0,11.0
553,16.86,11.0,255.0,0.0,12.0
554,16.91,11.0,255.0,0.0,11.0
555,16.83,11.0,255.0,0.0,12.0
556,16.9,11.0,255.0,0.0,11.0
557,16.94,11.0,255.0,0.0,11.0
558,17.02,11.0,255.0,0.0,11.0
559,17.07,11.0,255.0,0.0,11.0
560,16.99,11.0,255.0,0.0,11.0
561,17.05,11.0,255.0,0.0,11.0
562,17.12,11.0,255.0,0.0,12.0
563,17.17,11.0,255.0,0.0,11.0
564,17.23,11.0,255.0,0.0,12.0
565,17.15,11.0,255.0,0.0,11.0
566,17.21,11.0,255.0,0.0,12.0
567,17.26,11.0,255.0,0.0,11.0
568,17.33,11.0,255.0,0.0,12.0
569,17.24,11.0,255.0,0.0,11.0
570,17.29,11.0,255.0,0.0,11.0
571,17.36,11.0,255.0,0.0,11.0
572,17.27,11.0,255.0,0.0,11.0
573,17.33,11.0,255.0,0.0,11.0
574,17.39,11.0,255.0,0.0,11.0
575,17.44,11.0,255.0,0.0,11.0
576,17.35,11.0,255.0,0.0,11.0
577,17.42,11.0,255.0,0.0,12.0
578,17.47,11.0,255.0,0.0,11.0
579,17.39,11.0,255.0,0.0,12.0
580,17.43,11.0,255.0,0.0,11.0
581,17.49,11.0,255.0,0.0,12.0
582,17.41,11.0,255.0,0.0,11.0
583,17.45,11.0,255.0,0.0,11.0
584,17.51,11.0,255.0,0.0,11.0
585,17.43,11.0,255.0,0.0,11.0
586,17.48,11.0,255.0,0.0,11.0
587,17.53,11.0,255.0,0.0,11.0
588,17.45,11.0,255.0,0.0,11.0
589,17.49,11.0,255.0,0.0,11.0
590,17.55,11.0,255.0,0.0,12.0
591,17.6,11.0,255.0,0.0,11.0
592,17.51,11.0,255.0,0.0,12.0
593,17.56,11.0,255.0,0.0,11.0
594,17.49,11.0,255.0,0.0,12.0
595,17.52,11.0,255.0,0.0,11.0
596,17.58,11.0,255.0,0.0,12.0
597,17.5,11.0,255.0,0.0,11.0
598,17.54,11.0,255.0,0.0,11.0
599,17.46,11.0,255.0,0.0,11.0
600,17.51,11.0,255.0,0.0,11.0
601,17.56,11.0,255.0,0.0,11.0
602,17.48,11.0,255.0,0.0,11.0
603,17.54,11.0,255.0,0.0,11.0
604,17.45,11.0,255.0,0.0,11.0
605,17.51,11.0,255.0,0.0,12.0
606,17.56,11.0,255.0,0.0,11.0
607,17.48,11.0,255.0,0.0,12.0
608,17.52,11.0,255.0,0.0,11.0
609,17.45,11.0,255.0,0.0,12.0
610,17.5,11.0,255.0,0.0,11.0
611,17.42,11.0,255.0,0.0,11.0
612,17.47,11.0,255.0,0.0,11.0
613,17.51,11.0,255.0,0.0,11.0
614,17.44,11.0,255.0,0.0,11.0
615,17.48,11.0,255.0,0.0,11.0
616,17.4,11.0,255.0,0.0,11.0
617,17.45,11.0,255.0,0.0,11.0
618,17.38,11.0,255.0,0.0,12.0
619,17.42,11.0,255.0,0.0,11.0
620,17.35,11.0,255.0,0.0,12.0
621,17.39,11.0,255.0,0.0,11.0
622,17.32,11.0,255.0,0.0,12.0
623,17.24,11.0,255.0,0.0,11.0
624,17.28,11.0,255.0,0.0,11.0
625,17.21,11.0,255.0,0.0,11.0
626,17.26,11.0,255.0,0.0,11.0
627,17.19,11.0,255.0,0.0,11.0
628,17.24,11.0,255.0,0.0,11.0
629,17.17,11.0,255.0,0.0,11.0
630,17.21,11.0,255.0,0.0,11.0
631,17.14,11.0,255.0,0.0,12.0
632,17.07,11.0,255.0,0.0,11.0
633,17.12,11.0,255.0,0.0,12.0
