Sample Number (90 samples per second),fluxo (l/m),setPoint (l/m),duty (),Stability (),frequency ()
0,2.76,3.0,14.0,1.0,11.0
1,2.73,3.0,14.0,1.0,11.0
2,2.71,3.0,14.0,1.0,11.0
3,2.68,3.0,14.0,1.0,11.0
4,2.66,3.0,14.0,1.0,11.0
5,2.64,3.0,14.0,1.0,11.0
6,2.76,3.0,14.0,1.0,11.0
7,2.73,3.0,14.0,1.0,11.0
8,2.71,3.0,14.0,1.0,11.0
9,2.68,3.0,14.0,1.0,11.0
10,2.66,3.0,14.0,1.0,11.0
11,2.64,3.0,14.0,1.0,11.0
12,0.0,3.0,0.0,0.0,11.0
13,0.0,3.0,4.0,0.0,11.0
14,0.0,3.0,8.0,0.0,11.0
15,0.0,3.0,12.0,0.0,12.0
16,0.0,3.0,16.0,0.0,11.0
17,0.0,3.0,21.0,0.0,11.0
18,2.59,3.0,8.0,0.0,11.0
19,2.29,3.0,9.0,0.0,11.0
20,2.06,3.0,11.0,0.0,11.0
21,1.86,3.0,25.0,0.0,12.0
22,1.7,3.0,28.0,0.0,11.0
23,1.57,3.0,28.0,0.0,11.0
24,1.45,3.0,28.0,0.0,11.0
25,2.25,3.0,14.0,0.0,11.0
26,2.1,3.0,14.0,0.0,11.0
27,1.97,3.0,28.0,0.0,11.0
28,1.85,3.0,28.0,0.0,12.0
29,1.75,3.0,28.0,0.0,11.0
30,1.66,3.0,28.0,0.0,12.0
31,1.57,3.0,28.0,0.0,11.0
32,2.13,3.0,14.0,0.0,12.0
33,2.03,3.0,14.0,0.0,11.0
34,1.93,3.0,28.0,0.0,12.0
35,1.85,3.0,28.0,0.0,11.0
36,1.77,3.0,28.0,0.0,11.0
37,1.7,3.0,28.0,0.0,11.0
38,2.12,3.0,14.0,0.0,11.0
39,2.04,3.0,14.0,0.0,11.0
40,1.96,3.0,28.0,0.0,11.0
41,1.89,3.0,28.0,0.0,11.0
42,1.83,3.0,28.0,0.0,11.0
43,1.77,3.0,28.0,0.0,12.0
44,1.71,3.0,28.0,0.0,11.0
45,2.05,3.0,14.0,0.0,12.0
46,1.99,3.0,28.0,0.0,11.0
47,1.93,3.0,28.0,0.0,12.0
48,1.87,3.0,28.0,0.0,11.0
49,2.19,3.0,14.0,0.0,11.0
50,2.13,3.0,14.0,0.0,11.0
51,2.07,3.0,14.0,0.0,11.0
52,2.35,3.0,14.0,0.0,11.0
53,2.29,3.0,14.0,0.0,11.0
54,2.23,3.0,14.0,0.0,11.0
55,2.17,3.0,14.0,0.0,11.0
56,2.45,3.0,14.0,0.0,12.0
57,2.39,3.0,14.0,0.0,11.0
58,2.33,3.0,14.0,0.0,12.0
59,2.27,3.0,14.0,0.0,11.0
60,2.22,3.0,14.0,0.0,12.0
61,2.46,3.0,14.0,0.0,11.0
62,2.4,3.0,14.0,0.0,11.0
63,2.34,3.0,14.0,0.0,11.0
64,2.29,3.0,14.0,0.0,11.0
65,2.24,3.0,14.0,0.0,11.0
66,2.47,3.0,14.0,0.0,11.0
67,2.42,3.0,14.0,0.0,11.0
68,2.37,3.0,14.0,0.0,11.0
69,2.32,3.0,14.0,0.0,12.0
70,2.27,3.0,14.0,0.0,11.0
71,2.22,3.0,14.0,0.0,12.0
72,2.42,3.0,14.0,0.0,11.0
73,2.37,3.0,14.0,0.0,12.0
74,2.32,3.0,14.0,0.0,11.0
75,2.28,3.0,14.0,0.0,12.0
76,2.23,3.0,14.0,0.0,11.0
77,2.19,3.0,14.0,0.0,11.0
78,2.15,3.0,14.0,0.0,11.0
79,2.35,3.0,14.0,0.0,11.0
80,2.31,3.0,14.0,0.0,11.0
81,2.26,3.0,14.0,0.0,11.0
82,2.22,3.0,14.0,0.0,12.0
83,2.18,3.0,14.0,0.0,11.0
84,2.15,3.0,14.0,0.0,12.0
85,2.11,3.0,14.0,0.0,11.0
86,2.29,3.0,14.0,0.0,12.0
87,2.25,3.0,14.0,0.0,11.0
88,2.22,3.0,14.0,0.0,12.0
89,2.18,3.0,14.0,0.0,11.0
90,2.14,3.0,14.0,0.0,11.0
91,2.11,3.0,14.0,0.0,11.0
92,2.28,3.0,14.0,0.0,11.0
93,2.24,3.0,14.0,0.0,11.0
94,2.2,3.0,14.0,0.0,11.0
95,2.17,3.0,14.0,0.0,11.0
96,2.13,3.0,14.0,0.0,11.0
97,2.1,3.0,14.0,0.0,12.0
98,2.26,3.0,14.0,0.0,11.0
99,2.23,3.0,14.0,0.0,12.0
100,2.19,3.0,14.0,0.0,11.0
101,2.16,3.0,14.0,0.0,12.0
102,2.13,3.0,14.0,0.0,11.0
103,2.29,3.0,14.0,0.0,11.0
104,2.25,3.0,14.0,0.0,11.0
105,2.22,3.0,14.0,0.0,11.0
106,2.19,3.0,14.0,0.0,11.0
107,2.34,3.0,14.0,0.0,11.0
108,2.31,3.0,14.0,0.0,11.0
109,2.28,3.0,14.0,0.0,11.0
110,2.43,3.0,14.0,0.0,12.0
111,2.39,3.0,14.0,0.0,11.0
112,2.36,3.0,14.0,0.0,12.0
113,2.5,3.0,14.0,0.0,11.0
114,2.47,3.0,14.0,0.0,12.0
115,2.43,3.0,14.0,0.0,11.0
116,2.58,3.0,14.0,0.0,11.0
117,2.54,3.0,14.0,0.0,11.0
118,2.51,3.0,14.0,0.0,11.0
119,2.63,3.0,14.0,0.0,11.0
120,2.6,3.0,14.0,0.0,11.0
121,2.56,3.0,14.0,0.0,11.0
122,2.7,3.0,14.0,0.0,11.0
123,2.66,3.0,14.0,0.0,12.0
124,2.62,3.0,14.0,0.0,11.0
125,2.76,3.0,14.0,0.0,12.0
126,2.73,3.0,14.0,0.0,11.0
127,2.69,3.0,14.0,0.0,12.0
128,2.82,3.0,14.0,0.0,11.0
129,2.78,3.0,14.0,0.0,12.0
130,2.91,3.0,14.0,0.0,11.0
131,2.87,3.0,14.0,0.0,11.0
132,2.83,3.0,14.0,0.0,11.0
133,2.97,3.0,14.0,0.0,11.0
134,2.93,3.0,14.0,0.0,11.0
135,3.06,3.0,0.0,0.0,11.0
136,3.02,3.0,0.0,0.0,12.0
137,3.15,3.0,0.0,0.0,11.0
138,3.11,3.0,0.0,0.0,12.0
139,3.23,3.0,0.0,0.0,11.0
140,3.19,3.0,0.0,0.0,11.0
141,3.15,3.0,0.0,0.0,11.0
142,3.28,3.0,0.0,0.0,11.0
143,3.24,3.0,0.0,0.0,11.0
144,3.38,3.0,0.0,0.0,11.0
145,3.33,3.0,0.0,0.0,11.0
146,3.45,3.0,0.0,0.0,11.0
147,3.41,3.0,0.0,0.0,12.0
148,3.53,3.0,0.0,0.0,11.0
149,3.49,3.0,0.0,0.0,11.0
150,3.6,3.0,0.0,0.0,11.0
151,3.56,3.0,0.0,0.0,11.0
152,3.51,3.0,0.0,0.0,12.0
153,3.63,3.0,0.0,0.0,11.0
154,3.59,3.0,0.0,0.0,12.0
155,3.54,3.0,0.0,0.0,11.0
156,3.67,3.0,0.0,0.0,11.0
157,3.62,3.0,0.0,0.0,11.0
158,3.58,3.0,0.0,0.0,11.0
159,3.7,3.0,0.0,0.0,11.0
160,3.65,3.0,0.0,0.0,11.0
161,3.6,3.0,0.0,0.0,12.0
162,3.72,3.0,0.0,0.0,11.0
163,3.67,3.0,0.0,0.0,12.0
164,3.63,3.0,0.0,0.0,11.0
165,3.58,3.0,0.0,0.0,11.0
166,3.7,3.0,0.0,0.0,11.0
167,3.65,3.0,0.0,0.0,11.0
168,3.61,3.0,0.0,0.0,11.0
169,3.74,3.0,0.0,0.0,11.0
170,3.69,3.0,0.0,0.0,12.0
171,3.64,3.0,0.0,0.0,11.0
172,3.6,3.0,0.0,0.0,12.0
173,3.71,3.0,0.0,0.0,11.0
174,3.67,3.0,0.0,0.0,11.0
175,3.62,3.0,0.0,0.0,11.0
176,3.58,3.0,0.0,0.0,11.0
177,3.53,3.0,0.0,0.0,11.0
178,3.64,3.0,0.0,0.0,11.0
179,3.6,3.0,0.0,0.0,12.0
180,3.55,3.0,0.0,0.0,11.0
181,3.51,3.0,0.0,0.0,11.0
182,3.47,3.0,0.0,0.0,11.0
183,3.43,3.0,0.0,0.0,11.0
184,3.54,3.0,0.0,0.0,10.0
185,3.5,3.0,0.0,0.0,11.0
186,3.46,3.0,0.0,0.0,12.0
187,3.41,3.0,0.0,0.0,11.0
188,3.37,3.0,0.0,0.0,12.0
189,3.33,3.0,0.0,0.0,11.0
190,3.46,3.0,0.0,0.0,11.0
191,3.42,3.0,0.0,0.0,11.0
192,3.37,3.0,0.0,0.0,11.0
193,3.34,3.0,0.0,0.0,12.0
194,3.3,3.0,0.0,0.0,11.0
195,3.26,3.0,0.0,0.0,12.0
196,3.22,3.0,0.0,0.0,11.0
197,3.34,3.0,0.0,0.0,11.0
198,3.3,3.0,0.0,0.0,11.0
199,3.26,3.0,0.0,0.0,11.0
200,3.23,3.0,0.0,0.0,11.0
201,3.19,3.0,0.0,0.0,11.0
202,3.15,3.0,0.0,0.0,12.0
203,3.26,3.0,0.0,0.0,11.0
204,3.22,3.0,0.0,0.0,12.0
205,3.19,3.0,0.0,0.0,11.0
206,3.15,3.0,0.0,0.0,11.0
207,3.11,3.0,0.0,0.0,11.0
208,3.08,3.0,0.0,0.0,11.0
209,3.04,3.0,0.0,0.0,11.0
210,3.01,3.0,0.0,0.0,11.0
211,2.98,3.0,0.0,0.0,12.0
212,2.95,3.0,1.0,0.0,11.0
213,3.06,3.0,0.0,0.0,12.0
214,3.03,3.0,0.0,0.0,11.0
215,3.0,3.0,0.0,0.0,11.0
216,2.96,3.0,1.0,0.0,11.0
217,2.93,3.0,2.0,0.0,11.0
218,2.9,3.0,4.0,0.0,12.0
219,2.87,3.0,5.0,0.0,11.0
220,2.98,3.0,7.0,0.0,12.0
221,2.95,3.0,8.0,0.0,11.0
222,2.92,3.0,9.0,0.0,11.0
223,2.89,3.0,11.0,0.0,11.0
224,3.0,3.0,12.0,0.0,11.0
225,2.96,3.0,14.0,0.0,11.0
226,2.93,3.0,14.0,0.0,11.0
227,2.9,3.0,14.0,0.0,11.0
228,3.0,3.0,14.0,0.0,11.0
229,2.96,3.0,14.0,0.0,12.0
230,2.93,3.0,14.0,0.0,11.0
231,2.9,3.0,14.0,0.0,12.0
232,3.0,3.0,0.0,0.0,11.0
233,2.97,3.0,0.0,0.0,12.0
234,2.94,3.0,1.0,0.0,11.0
235,2.91,3.0,2.0,0.0,11.0
236,2.88,3.0,4.0,0.0,11.0
237,2.99,3.0,5.0,0.0,11.0
238,2.96,3.0,7.0,0.0,12.0
239,2.93,3.0,8.0,0.0,11.0
240,2.9,3.0,9.0,0.0,12.0
241,2.87,3.0,11.0,0.0,11.0
242,2.84,3.0,12.0,0.0,11.0
243,2.94,3.0,14.0,0.0,11.0
244,2.91,3.0,14.0,0.0,11.0
245,2.88,3.0,14.0,0.0,11.0
246,2.85,3.0,14.0,0.0,11.0
247,2.82,3.0,14.0,0.0,11.0
248,2.79,3.0,14.0,0.0,11.0
249,2.89,3.0,14.0,0.0,12.0
250,2.86,3.0,14.0,0.0,11.0
251,2.83,3.0,14.0,0.0,12.0
252,2.8,3.0,14.0,0.0,11.0
253,2.77,3.0,14.0,0.0,12.0
254,2.74,3.0,14.0,0.0,11.0
255,2.72,3.0,14.0,0.0,12.0
256,2.69,3.0,14.0,0.0,11.0
257,2.79,3.0,14.0,0.0,11.0
258,2.76,3.0,14.0,0.0,11.0
259,2.74,3.0,14.0,0.0,11.0
260,2.71,3.0,14.0,0.0,11.0
261,2.68,3.0,14.0,0.0,11.0
262,2.66,3.0,14.0,0.0,12.0
263,2.63,3.0,14.0,0.0,11.0
264,2.73,3.0,14.0,0.0,12.0
265,2.7,3.0,14.0,0.0,11.0
266,2.68,3.0,14.0,0.0,12.0
267,2.65,3.0,14.0,0.0,11.0
268,2.63,3.0,14.0,0.0,12.0
269,2.6,3.0,14.0,0.0,11.0
270,2.7,3.0,14.0,0.0,11.0
271,2.67,3.0,14.0,0.0,11.0
272,2.65,3.0,14.0,0.0,11.0
273,2.62,3.0,14.0,0.0,11.0
274,2.72,3.0,14.0,0.0,11.0
275,2.7,3.0,14.0,0.0,11.0
276,2.67,3.0,14.0,0.0,11.0
277,2.64,3.0,14.0,1.0,12.0
278,2.74,3.0,14.0,1.0,11.0
279,2.71,3.0,14.0,1.0,12.0
280,2.69,3.0,14.0,1.0,11.0
281,2.66,3.0,14.0,1.0,12.0
282,2.75,3.0,14.0,1.0,11.0
283,2.72,3.0,14.0,1.0,11.0
284,2.69,3.0,14.0,1.0,11.0
285,2.79,3.0,14.0,1.0,11.0
286,2.77,3.0,14.0,1.0,11.0
287,2.74,3.0,14.0,1.0,11.0
288,2.71,3.0,14.0,1.0,11.0
289,2.81,3.0,14.0,1.0,11.0
290,2.78,3.0,14.0,1.0,12.0
291,2.75,3.0,14.0,1.0,11.0
292,2.85,3.0,14.0,1.0,12.0
293,2.82,3.0,14.0,1.0,11.0
294,2.79,3.0,14.0,1.0,12.0
295,2.88,3.0,14.0,1.0,11.0
296,2.86,3.0,14.0,1.0,11.0
297,2.95,3.0,14.0,1.0,11.0
298,2.92,3.0,14.0,1.0,11.0
299,2.89,3.0,14.0,1.0,11.0
300,2.99,3.0,14.0,1.0,11.0
301,2.96,3.0,14.0,1.0,11.0
302,3.06,3.0,0.0,1.0,11.0
303,3.03,3.0,0.0,1.0,12.0
304,3.13,3.0,0.0,1.0,11.0
305,3.1,3.0,0.0,1.0,12.0
306,3.19,3.0,0.0,1.0,11.0
307,3.16,3.0,0.0,1.0,11.0
308,3.25,3.0,0.0,1.0,11.0
309,3.22,3.0,0.0,1.0,11.0
310,3.31,3.0,0.0,1.0,11.0
311,3.28,3.0,0.0,1.0,11.0
312,3.25,3.0,0.0,1.0,12.0
313,3.34,3.0,0.0,1.0,11.0
314,3.31,3.0,0.0,1.0,12.0
315,3.4,3.0,0.0,1.0,11.0
316,3.37,3.0,0.0,1.0,11.0
317,3.46,3.0,0.0,1.0,11.0
318,3.43,3.0,0.0,1.0,11.0
319,3.53,3.0,0.0,1.0,12.0
320,3.49,3.0,0.0,1.0,11.0
321,3.46,3.0,0.0,1.0,12.0
322,3.56,4.0,0.0,1.0,11.0
323,3.52,4.0,1.0,1.0,11.0
324,3.48,4.0,2.0,1.0,11.0
325,3.59,4.0,4.0,1.0,11.0
326,3.55,4.0,5.0,1.0,11.0
327,3.65,4.0,7.0,1.0,11.0
328,3.61,4.0,8.0,1.0,12.0
329,3.57,4.0,9.0,1.0,11.0
330,3.68,4.0,11.0,1.0,12.0
331,3.64,5.0,25.0,1.0,11.0
332,3.6,5.0,28.0,1.0,11.0
333,3.69,5.0,28.0,1.0,11.0
334,3.65,5.0,28.0,1.0,11.0
335,3.62,5.0,28.0,1.0,11.0
336,3.58,5.0,28.0,1.0,11.0
337,3.67,6.0,42.0,0.0,11.0
338,3.63,6.0,42.0,0.0,11.0
339,3.6,6.0,42.0,0.0,12.0
340,3.69,6.0,42.0,0.0,11.0
341,3.65,6.0,42.0,0.0,12.0
342,3.61,6.0,42.0,0.0,11.0
343,3.57,7.0,56.0,0.0,12.0
344,3.66,7.0,56.0,0.0,11.0
345,3.62,7.0,56.0,0.0,12.0
346,3.58,7.0,56.0,0.0,11.0
347,3.55,7.0,56.0,0.0,11.0
348,3.51,7.0,56.0,0.0,11.0
349,3.61,7.0,56.0,0.0,11.0
350,3.57,8.0,70.0,0.0,11.0
351,3.53,8.0,70.0,0.0,11.0
352,3.5,8.0,70.0,0.0,12.0
353,3.46,8.0,70.0,0.0,11.0
354,3.43,8.0,70.0,0.0,12.0
355,3.39,8.0,70.0,0.0,11.0
356,3.49,9.0,84.0,0.0,12.0
357,3.45,9.0,84.0,0.0,11.0
358,3.42,9.0,84.0,0.0,12.0
359,3.38,9.0,84.0,0.0,11.0
360,3.35,9.0,84.0,0.0,11.0
361,3.32,9.0,84.0,0.0,11.0
362,3.28,9.0,84.0,0.0,11.0
363,3.37,9.0,84.0,0.0,11.0
364,3.34,10.0,98.0,0.0,11.0
365,3.31,10.0,98.0,0.0,11.0
366,3.27,10.0,98.0,0.0,11.0
367,3.24,10.0,98.0,0.0,11.0
368,3.21,10.0,98.0,0.0,11.0
369,3.3,11.0,112.0,0.0,12.0
370,3.27,11.0,112.0,0.0,11.0
371,3.24,11.0,112.0,0.0,11.0
372,3.2,11.0,112.0,0.0,11.0
373,3.28,11.0,112.0,0.0,11.0
374,3.25,11.0,112.0,0.0,11.0
375,3.22,11.0,112.0,0.0,11.0
376,3.19,11.0,112.0,0.0,11.0
377,3.26,12.0,128.0,0.0,11.0
378,3.23,12.0,128.0,0.0,11.0
379,3.2,12.0,128.0,0.0,11.0
380,3.17,12.0,128.0,0.0,11.0
381,3.24,12.0,128.0,0.0,11.0
382,3.21,12.0,128.0,0.0,11.0
383,3.18,12.0,128.0,0.0,11.0
384,3.15,12.0,128.0,0.0,11.0
385,3.23,12.0,128.0,0.0,11.0
386,3.2,12.0,128.0,0.0,11.0
387,3.17,13.0,142.0,0.0,11.0
388,3.14,13.0,142.0,0.0,11.0
389,3.1,13.0,142.0,0.0,11.0
390,3.19,13.0,142.0,0.0,11.0
391,3.16,13.0,142.0,0.0,11.0
392,3.13,13.0,142.0,0.0,12.0
393,3.1,13.0,142.0,0.0,11.0
394,3.07,13.0,142.0,0.0,12.0
395,3.14,13.0,142.0,0.0,11.0
396,3.11,13.0,142.0,0.0,12.0
397,3.08,13.0,142.0,0.0,11.0
398,3.05,13.0,142.0,0.0,12.0
399,3.02,14.0,156.0,0.0,11.0
400,2.99,14.0,170.0,0.0,12.0
401,3.07,14.0,156.0,0.0,11.0
402,3.04,14.0,156.0,0.0,12.0
403,3.01,14.0,156.0,0.0,11.0
404,2.98,14.0,170.0,0.0,12.0
405,2.95,14.0,170.0,0.0,11.0
406,2.92,14.0,170.0,0.0,12.0
407,2.9,14.0,170.0,0.0,11.0
408,2.87,14.0,170.0,0.0,12.0
409,2.95,14.0,170.0,0.0,11.0
410,2.92,14.0,170.0,0.0,12.0
411,2.89,14.0,170.0,0.0,11.0
412,2.87,14.0,170.0,0.0,12.0
413,2.84,14.0,170.0,0.0,11.0
414,2.81,14.0,170.0,0.0,11.0
415,2.89,14.0,170.0,0.0,11.0
416,2.87,14.0,170.0,0.0,11.0
417,2.84,14.0,170.0,0.0,11.0
418,2.81,14.0,170.0,0.0,11.0
419,2.79,14.0,170.0,0.0,11.0
420,2.76,14.0,170.0,0.0,11.0
421,2.74,14.0,170.0,0.0,11.0
422,2.82,14.0,170.0,0.0,11.0
423,2.79,14.0,170.0,0.0,11.0
424,2.76,14.0,170.0,0.0,11.0
425,2.74,14.0,170.0,0.0,11.0
426,2.81,14.0,170.0,0.0,11.0
427,2.79,14.0,170.0,0.0,11.0
428,2.76,14.0,170.0,0.0,11.0
429,2.74,14.0,170.0,0.0,11.0
430,2.81,14.0,170.0,0.0,11.0
431,2.79,14.0,170.0,0.0,11.0
432,2.76,14.0,170.0,0.0,11.0
433,2.74,14.0,170.0,0.0,11.0
434,2.81,14.0,170.0,0.0,11.0
435,2.79,14.0,170.0,0.0,12.0
436,2.76,14.0,170.0,0.0,11.0
437,2.84,14.0,170.0,0.0,12.0
438,2.82,14.0,170.0,0.0,11.0
439,2.9,14.0,170.0,0.0,12.0
440,2.87,15.0,184.0,0.0,11.0
441,2.85,15.0,184.0,0.0,12.0
442,2.92,15.0,184.0,0.0,11.0
443,2.9,15.0,184.0,0.0,12.0
444,2.87,15.0,184.0,0.0,11.0
445,2.95,15.0,184.0,0.0,12.0
446,2.92,15.0,184.0,0.0,11.0
447,3.0,15.0,184.0,0.0,12.0
448,2.97,15.0,184.0,0.0,11.0
449,3.05,15.0,170.0,0.0,12.0
450,3.02,15.0,170.0,0.0,11.0
451,3.0,15.0,184.0,0.0,12.0
452,3.07,16.0,184.0,0.0,11.0
453,3.04,16.0,184.0,0.0,12.0
454,3.12,16.0,184.0,0.0,11.0
455,3.2,16.0,184.0,0.0,11.0
456,3.17,16.0,184.0,0.0,11.0
457,3.24,16.0,184.0,0.0,11.0
458,3.21,16.0,184.0,0.0,11.0
459,3.28,16.0,184.0,0.0,11.0
460,3.25,16.0,184.0,0.0,11.0
461,3.33,16.0,184.0,0.0,11.0
462,3.3,16.0,184.0,0.0,11.0
463,3.37,16.0,184.0,0.0,11.0
464,3.34,16.0,184.0,0.0,11.0
465,3.41,16.0,184.0,0.0,11.0
466,3.38,16.0,184.0,0.0,11.0
467,3.45,16.0,184.0,0.0,11.0
468,3.42,16.0,184.0,0.0,11.0
469,3.49,16.0,184.0,0.0,11.0
470,3.46,16.0,184.0,0.0,11.0
471,3.54,16.0,184.0,0.0,11.0
472,3.61,16.0,184.0,0.0,11.0
473,3.58,16.0,184.0,0.0,11.0
474,3.66,16.0,184.0,0.0,11.0
475,3.62,16.0,184.0,0.0,11.0
476,3.7,16.0,184.0,0.0,12.0
477,3.77,16.0,184.0,0.0,11.0
478,3.74,16.0,184.0,0.0,12.0
479,3.81,16.0,184.0,0.0,11.0
480,3.77,16.0,184.0,0.0,12.0
481,3.84,16.0,184.0,0.0,11.0
482,3.8,16.0,184.0,0.0,12.0
483,3.88,16.0,184.0,0.0,11.0
484,3.84,16.0,184.0,0.0,12.0
485,3.91,16.0,184.0,0.0,11.0
486,3.87,16.0,184.0,0.0,12.0
487,3.94,16.0,184.0,0.0,11.0
488,3.9,16.0,184.0,0.0,12.0
489,3.86,16.0,184.0,0.0,11.0
490,3.94,16.0,184.0,0.0,12.0
491,3.9,16.0,184.0,0.0,11.0
492,3.86,16.0,184.0,0.0,12.0
493,3.93,16.0,184.0,0.0,11.0
494,3.89,16.0,184.0,0.0,12.0
495,3.85,16.0,184.0,0.0,11.0
496,3.81,16.0,184.0,0.0,12.0
497,3.88,16.0,184.0,0.0,11.0
498,3.85,16.0,184.0,0.0,11.0
499,3.81,16.0,184.0,0.0,11.0
500,3.88,16.0,184.0,0.0,11.0
501,3.84,16.0,184.0,0.0,11.0
502,3.81,16.0,184.0,0.0,11.0
503,3.88,16.0,184.0,0.0,11.0
504,3.85,16.0,184.0,0.0,11.0
505,3.81,16.0,184.0,0.0,11.0
506,3.88,16.0,184.0,0.0,11.0
507,3.84,16.0,184.0,0.0,11.0
508,3.8,16.0,184.0,0.0,11.0
509,3.88,16.0,184.0,0.0,11.0
510,3.84,16.0,184.0,0.0,11.0
511,3.81,16.0,184.0,0.0,11.0
512,3.88,16.0,184.0,0.0,11.0
513,3.84,16.0,184.0,0.0,11.0
514,3.8,16.0,184.0,0.0,11.0
515,3.88,16.0,184.0,0.0,11.0
516,3.84,16.0,184.0,0.0,11.0
517,3.8,16.0,184.0,0.0,12.0
518,3.88,16.0,184.0,0.0,11.0
519,3.84,16.0,184.0,0.0,12.0
520,3.91,16.0,184.0,0.0,11.0
521,3.87,16.0,184.0,0.0,12.0
522,3.83,16.0,184.0,0.0,11.0
523,3.9,16.0,184.0,0.0,12.0
524,3.87,16.0,184.0,0.0,11.0
525,3.83,16.0,184.0,0.0,12.0
526,3.9,16.0,184.0,0.0,11.0
527,3.86,16.0,184.0,0.0,12.0
528,3.93,16.0,184.0,0.0,11.0
529,3.89,16.0,184.0,0.0,12.0
530,3.85,16.0,184.0,0.0,11.0
531,3.93,16.0,184.0,0.0,12.0
532,3.89,16.0,184.0,0.0,11.0
533,3.85,16.0,184.0,0.0,12.0
534,3.93,16.0,184.0,0.0,11.0
535,3.89,16.0,184.0,0.0,12.0
536,3.96,16.0,184.0,0.0,11.0
537,3.92,16.0,184.0,0.0,12.0
538,3.99,16.0,184.0,0.0,11.0
539,3.95,16.0,184.0,0.0,12.0
540,3.91,16.0,184.0,0.0,11.0
541,3.99,16.0,184.0,0.0,11.0
542,3.95,16.0,184.0,0.0,11.0
543,4.02,16.0,170.0,0.0,11.0
544,3.98,16.0,184.0,0.0,11.0
545,3.94,16.0,184.0,0.0,11.0
546,4.02,16.0,170.0,0.0,11.0
547,3.98,16.0,184.0,0.0,11.0
548,4.05,16.0,170.0,0.0,11.0
549,4.01,16.0,170.0,0.0,11.0
550,3.97,16.0,184.0,0.0,11.0
551,4.04,16.0,170.0,0.0,11.0
552,4.0,16.0,184.0,0.0,11.0
553,4.07,16.0,170.0,0.0,11.0
554,4.03,16.0,170.0,0.0,11.0
555,4.1,16.0,170.0,0.0,11.0
556,4.06,16.0,170.0,0.0,11.0
557,4.02,16.0,170.0,0.0,11.0
558,4.1,16.0,170.0,0.0,11.0
559,4.06,16.0,170.0,0.0,11.0
560,4.13,16.0,170.0,0.0,12.0
561,4.09,16.0,170.0,0.0,11.0
562,4.16,16.0,170.0,0.0,12.0
563,4.12,16.0,170.0,0.0,11.0
564,4.2,16.0,170.0,0.0,12.0
565,4.16,16.0,170.0,0.0,11.0
566,4.23,16.0,170.0,0.0,12.0
567,4.19,16.0,170.0,0.0,11.0
568,4.26,16.0,170.0,0.0,12.0
569,4.33,16.0,170.0,0.0,11.0
570,4.29,16.0,170.0,0.0,12.0
571,4.36,16.0,170.0,0.0,11.0
572,4.31,16.0,170.0,0.0,12.0
573,4.38,16.0,170.0,0.0,11.0
574,4.34,16.0,170.0,0.0,12.0
575,4.4,16.0,170.0,0.0,11.0
576,4.48,16.0,170.0,0.0,12.0
577,4.43,16.0,170.0,0.0,11.0
578,4.5,16.0,170.0,0.0,12.0
579,4.46,16.0,170.0,0.0,11.0
580,4.53,16.0,170.0,0.0,12.0
581,4.6,16.0,170.0,0.0,11.0
582,4.55,16.0,170.0,0.0,11.0
583,4.62,16.0,170.0,0.0,11.0
584,4.69,16.0,170.0,0.0,11.0
585,4.64,16.0,170.0,0.0,11.0
586,4.71,16.0,170.0,0.0,11.0
587,4.66,16.0,170.0,0.0,11.0
588,4.73,16.0,170.0,0.0,11.0
589,4.8,16.0,170.0,0.0,11.0
590,4.75,16.0,170.0,0.0,11.0
591,4.83,16.0,170.0,0.0,11.0
592,4.89,16.0,170.0,0.0,11.0
593,4.84,16.0,170.0,0.0,11.0
594,4.91,16.0,170.0,0.0,11.0
595,4.98,16.0,170.0,0.0,11.0
596,5.04,16.0,156.0,0.0,11.0
597,5.12,16.0,156.0,0.0,11.0
598,5.06,16.0,156.0,0.0,11.0
599,5.13,16.0,156.0,0.0,11.0
600,5.2,16.0,156.0,0.0,11.0
601,5.27,16.0,156.0,0.0,11.0
602,5.33,16.0,156.0,0.0,11.0
603,5.4,16.0,156.0,0.0,12.0
604,5.46,16.0,156.0,0.0,11.0
605,5.4,16.0,156.0,0.0,12.0
606,5.46,16.0,156.0,0.0,11.0
607,5.53,16.0,156.0,0.0,12.0
608,5.59,16.0,156.0,0.0,11.0
609,5.65,16.0,156.0,0.0,12.0
610,5.83,16.0,156.0,0.0,11.0
611,5.9,16.0,156.0,0.0,12.0
612,5.95,16.0,156.0,0.0,11.0
613,6.02,16.0,142.0,0.0,12.0
614,6.08,16.0,142.0,0.0,11.0
615,6.13,16.0,142.0,0.0,12.0
616,6.19,16.0,142.0,0.0,11.0
617,6.38,16.0,142.0,0.0,12.0
618,6.43,16.0,142.0,0.0,11.0
619,6.49,16.0,142.0,0.0,12.0
620,6.54,16.0,142.0,0.0,11.0
621,6.59,16.0,142.0,0.0,12.0
622,6.65,16.0,142.0,0.0,11.0
623,6.84,16.0,142.0,0.0,11.0
624,6.88,16.0,142.0,0.0,11.0
625,6.93,16.0,142.0,0.0,11.0
626,6.98,16.0,142.0,0.0,11.0
627,7.03,16.0,128.0,0.0,11.0
628,7.08,16.0,128.0,0.0,11.0
629,7.13,16.0,128.0,0.0,11.0
630,7.3,16.0,128.0,0.0,11.0
631,7.34,16.0,128.0,0.0,11.0
632,7.39,16.0,128.0,0.0,11.0
633,7.43,16.0,128.0,0.0,11.0
