Sample Number (90 samples per second),fluxo (l/m),setPoint (l/m),duty (),Stability (),frequency ()
3525,4.32,164.0,164.0,0.0,11.0
3526,4.39,164.0,164.0,0.0,10.0
3527,4.34,164.0,164.0,0.0,12.0
3528,4.41,164.0,164.0,0.0,11.0
3529,4.36,164.0,164.0,0.0,11.0
3530,4.42,164.0,164.0,0.0,11.0
3531,4.38,164.0,164.0,0.0,12.0
3532,4.44,164.0,164.0,0.0,10.0
3533,4.4,164.0,164.0,0.0,12.0
3534,4.46,164.0,164.0,0.0,11.0
3535,4.42,164.0,164.0,0.0,11.0
3536,4.48,164.0,164.0,0.0,11.0
3537,4.44,164.0,164.0,0.0,11.0
3538,4.51,164.0,164.0,0.0,11.0
3539,4.57,164.0,164.0,0.0,11.0
3540,4.52,164.0,164.0,0.0,11.0
3541,4.58,164.0,164.0,0.0,11.0
3542,4.54,164.0,164.0,0.0,12.0
3543,4.6,164.0,164.0,0.0,11.0
3544,4.66,164.0,164.0,0.0,12.0
3545,4.62,164.0,164.0,0.0,11.0
3546,4.68,164.0,164.0,0.0,11.0
3547,4.64,164.0,164.0,0.0,11.0
3548,4.7,164.0,164.0,0.0,11.0
3549,4.77,164.0,164.0,0.0,10.0
3550,4.72,164.0,164.0,0.0,11.0
3551,4.79,164.0,164.0,0.0,11.0
3552,4.85,164.0,164.0,0.0,10.0
3553,4.8,164.0,164.0,0.0,11.0
3554,4.86,164.0,164.0,0.0,11.0
3555,4.93,164.0,164.0,0.0,10.0
3556,4.87,164.0,164.0,0.0,11.0
3557,4.94,164.0,164.0,0.0,12.0
3558,4.89,164.0,164.0,0.0,10.0
3559,4.95,164.0,164.0,0.0,12.0
3560,5.01,164.0,164.0,0.0,11.0
3561,4.96,164.0,164.0,0.0,11.0
3562,5.01,164.0,164.0,0.0,11.0
3563,5.08,164.0,164.0,0.0,11.0
3564,5.02,164.0,164.0,0.0,10.0
3565,5.08,164.0,164.0,0.0,11.0
3566,5.02,164.0,164.0,0.0,11.0
3567,5.08,164.0,164.0,0.0,11.0
3568,5.14,164.0,164.0,0.0,11.0
3569,5.09,164.0,164.0,0.0,11.0
3570,5.15,164.0,164.0,0.0,12.0
3571,5.1,164.0,164.0,0.0,11.0
3572,5.16,164.0,164.0,0.0,12.0
3573,5.22,164.0,164.0,0.0,11.0
3574,5.17,164.0,164.0,0.0,12.0
3575,5.23,164.0,164.0,0.0,11.0
3576,5.17,164.0,164.0,0.0,11.0
3577,5.24,164.0,164.0,0.0,11.0
3578,5.29,164.0,164.0,0.0,10.0
3579,5.24,164.0,164.0,0.0,11.0
3580,5.3,164.0,164.0,0.0,11.0
3581,5.36,164.0,164.0,0.0,10.0
3582,5.3,164.0,164.0,0.0,11.0
3583,5.37,164.0,164.0,0.0,12.0
3584,5.42,164.0,164.0,0.0,10.0
3585,5.37,164.0,164.0,0.0,12.0
3586,5.42,164.0,164.0,0.0,11.0
3587,5.36,164.0,164.0,0.0,11.0
3588,5.42,164.0,164.0,0.0,11.0
3589,5.36,164.0,164.0,0.0,12.0
3590,5.42,164.0,164.0,0.0,10.0
3591,5.36,164.0,164.0,0.0,11.0
3592,5.42,164.0,164.0,0.0,11.0
3593,5.36,164.0,164.0,0.0,10.0
3594,5.42,164.0,164.0,0.0,11.0
3595,5.36,164.0,164.0,0.0,11.0
3596,5.43,164.0,164.0,0.0,10.0
3597,5.48,164.0,164.0,0.0,11.0
3598,5.42,164.0,164.0,0.0,12.0
3599,5.48,164.0,164.0,0.0,11.0
3600,5.53,164.0,164.0,0.0,12.0
3601,5.47,164.0,164.0,0.0,11.0
3602,5.53,164.0,164.0,0.0,12.0
3603,5.48,164.0,164.0,0.0,11.0
3604,5.53,164.0,164.0,0.0,11.0
3605,5.59,164.0,164.0,0.0,11.0
3606,5.53,164.0,164.0,0.0,11.0
3607,5.59,164.0,164.0,0.0,11.0
3608,5.64,164.0,164.0,0.0,11.0
3609,5.58,164.0,164.0,0.0,11.0
3610,5.64,164.0,164.0,0.0,10.0
3611,5.69,164.0,164.0,0.0,12.0
3612,5.63,164.0,164.0,0.0,11.0
3613,5.69,164.0,164.0,0.0,11.0
3614,5.74,164.0,164.0,0.0,11.0
3615,5.68,164.0,164.0,0.0,12.0
3616,5.73,164.0,164.0,0.0,10.0
3617,5.78,164.0,164.0,0.0,11.0
3618,5.72,164.0,164.0,0.0,11.0
3619,5.77,164.0,164.0,0.0,10.0
3620,5.83,164.0,164.0,0.0,11.0
3621,5.88,164.0,164.0,0.0,11.0
3622,5.82,164.0,164.0,0.0,10.0
3623,5.86,164.0,164.0,0.0,11.0
3624,5.92,164.0,164.0,0.0,12.0
3625,5.86,164.0,164.0,0.0,10.0
3626,5.91,164.0,164.0,0.0,12.0
3627,5.96,164.0,164.0,0.0,11.0
3628,5.9,164.0,164.0,0.0,11.0
3629,5.94,164.0,164.0,0.0,11.0
3630,6.0,164.0,164.0,0.0,12.0
3631,6.05,164.0,164.0,0.0,11.0
3632,5.99,164.0,164.0,0.0,11.0
3633,6.04,164.0,164.0,0.0,11.0
3634,6.09,164.0,164.0,0.0,11.0
3635,6.14,164.0,164.0,0.0,11.0
3636,6.08,164.0,164.0,0.0,11.0
3637,6.13,164.0,164.0,0.0,11.0
3638,6.18,164.0,164.0,0.0,11.0
3639,6.23,164.0,164.0,0.0,12.0
3640,6.27,164.0,164.0,0.0,11.0
3641,6.21,164.0,164.0,0.0,12.0
3642,6.26,164.0,164.0,0.0,10.0
3643,6.3,164.0,164.0,0.0,12.0
3644,6.35,164.0,164.0,0.0,11.0
3645,6.4,164.0,164.0,0.0,10.0
3646,6.33,164.0,164.0,0.0,11.0
3647,6.38,164.0,164.0,0.0,11.0
3648,6.43,164.0,164.0,0.0,10.0
3649,6.36,164.0,164.0,0.0,11.0
3650,6.41,164.0,164.0,0.0,11.0
3651,6.46,164.0,164.0,0.0,10.0
3652,6.5,164.0,164.0,0.0,12.0
3653,6.43,164.0,164.0,0.0,11.0
3654,6.48,164.0,164.0,0.0,11.0
3655,6.52,164.0,164.0,0.0,11.0
3656,6.57,164.0,164.0,0.0,12.0
3657,6.62,164.0,164.0,0.0,10.0
3658,6.66,164.0,164.0,0.0,12.0
3659,6.59,164.0,164.0,0.0,11.0
3660,6.63,164.0,164.0,0.0,10.0
3661,6.68,164.0,164.0,0.0,11.0
3662,6.61,164.0,164.0,0.0,11.0
3663,6.66,164.0,164.0,0.0,11.0
3664,6.69,164.0,164.0,0.0,11.0
3665,6.62,164.0,164.0,0.0,12.0
3666,6.67,164.0,164.0,0.0,11.0
3667,6.71,164.0,164.0,0.0,12.0
3668,6.64,164.0,164.0,0.0,11.0
3669,6.69,164.0,164.0,0.0,12.0
3670,6.73,164.0,164.0,0.0,11.0
3671,6.78,164.0,164.0,0.0,12.0
3672,6.71,164.0,164.0,0.0,11.0
3673,6.75,164.0,164.0,0.0,11.0
3674,6.79,164.0,164.0,0.0,10.0
3675,6.83,164.0,164.0,0.0,11.0
3676,6.76,164.0,164.0,0.0,11.0
3677,6.8,164.0,164.0,0.0,10.0
3678,6.84,164.0,164.0,0.0,11.0
3679,6.88,164.0,164.0,0.0,11.0
3680,6.93,164.0,164.0,0.0,11.0
3681,6.85,164.0,164.0,0.0,11.0
3682,6.9,164.0,164.0,0.0,12.0
3683,6.94,164.0,164.0,0.0,10.0
3684,6.98,164.0,164.0,0.0,12.0
3685,7.02,164.0,164.0,0.0,11.0
3686,6.95,164.0,164.0,0.0,10.0
3687,6.98,164.0,164.0,0.0,11.0
3688,7.02,164.0,164.0,0.0,11.0
3689,7.06,164.0,164.0,0.0,10.0
3690,7.09,164.0,164.0,0.0,11.0
3691,7.13,164.0,164.0,0.0,11.0
3692,7.17,164.0,164.0,0.0,10.0
3693,7.1,164.0,164.0,0.0,12.0
3694,7.13,164.0,164.0,0.0,11.0
3695,7.18,164.0,164.0,0.0,12.0
3696,7.21,164.0,164.0,0.0,11.0
3697,7.25,164.0,164.0,0.0,12.0
3698,7.28,164.0,164.0,0.0,11.0
3699,7.32,164.0,164.0,0.0,12.0
3700,7.35,164.0,164.0,0.0,11.0
3701,7.28,164.0,164.0,0.0,11.0
3702,7.31,164.0,164.0,0.0,11.0
3703,7.35,164.0,164.0,0.0,11.0
3704,7.38,164.0,164.0,0.0,11.0
3705,7.41,164.0,164.0,0.0,11.0
3706,7.45,164.0,164.0,0.0,10.0
3707,7.48,164.0,164.0,0.0,11.0
3708,7.51,164.0,164.0,0.0,12.0
3709,7.55,164.0,164.0,0.0,10.0
3710,7.58,164.0,164.0,0.0,12.0
3711,7.61,164.0,164.0,0.0,11.0
3712,7.64,164.0,164.0,0.0,11.0
3713,7.67,164.0,164.0,0.0,11.0
3714,7.7,164.0,164.0,0.0,11.0
3715,7.73,164.0,164.0,0.0,10.0
3716,7.75,164.0,164.0,0.0,11.0
3717,7.68,164.0,164.0,0.0,11.0
3718,7.71,164.0,164.0,0.0,10.0
3719,7.74,164.0,164.0,0.0,11.0
3720,7.77,164.0,164.0,0.0,11.0
3721,7.8,164.0,164.0,0.0,11.0
3722,7.82,164.0,164.0,0.0,11.0
3723,7.85,164.0,164.0,0.0,12.0
3724,7.88,164.0,164.0,0.0,10.0
3725,7.91,164.0,164.0,0.0,12.0
3726,7.93,164.0,164.0,0.0,11.0
3727,7.97,164.0,164.0,0.0,11.0
3728,7.99,164.0,164.0,0.0,11.0
3729,8.11,164.0,164.0,0.0,11.0
3730,8.14,164.0,164.0,0.0,11.0
3731,8.16,164.0,164.0,0.0,11.0
3732,8.19,164.0,164.0,0.0,11.0
3733,8.21,163.0,163.0,0.0,11.0
3734,8.24,162.0,162.0,0.0,12.0
3735,8.26,162.0,162.0,0.0,11.0
3736,8.28,161.0,161.0,0.0,12.0
3737,8.31,161.0,161.0,0.0,11.0
3738,8.43,160.0,160.0,0.0,11.0
3739,8.45,160.0,160.0,0.0,11.0
3740,8.48,159.0,159.0,0.0,12.0
3741,8.5,157.0,157.0,0.0,10.0
3742,8.61,157.0,157.0,0.0,11.0
3743,8.63,156.0,156.0,0.0,11.0
3744,8.65,155.0,155.0,0.0,10.0
3745,8.67,154.0,154.0,0.0,11.0
3746,8.69,152.0,152.0,0.0,11.0
3747,8.81,151.0,151.0,0.0,10.0
3748,8.83,150.0,150.0,0.0,11.0
3749,8.85,148.0,148.0,0.0,12.0
3750,8.87,147.0,147.0,0.0,10.0
3751,8.98,145.0,145.0,0.0,12.0
3752,9.0,142.0,142.0,0.0,11.0
3753,9.02,140.0,140.0,0.0,11.0
3754,9.03,138.0,138.0,0.0,11.0
3755,9.14,134.0,134.0,0.0,11.0
3756,9.16,132.0,132.0,0.0,10.0
3757,9.17,129.0,129.0,0.0,11.0
3758,9.29,122.0,122.0,0.0,11.0
3759,9.3,116.0,116.0,0.0,11.0
3760,9.32,111.0,111.0,0.0,11.0
3761,9.33,104.0,104.0,0.0,11.0
3762,9.45,95.0,95.0,0.0,12.0
3763,9.47,88.0,88.0,0.0,11.0
3764,9.49,79.0,79.0,0.0,11.0
3765,9.51,71.0,71.0,0.0,10.0
3766,9.53,63.0,63.0,0.0,11.0
3767,9.55,54.0,54.0,0.0,11.0
3768,9.58,49.0,49.0,0.0,10.0
3769,9.7,41.0,41.0,0.0,11.0
3770,9.72,35.0,35.0,0.0,11.0
3771,9.74,29.0,29.0,0.0,10.0
3772,9.76,24.0,24.0,0.0,11.0
3773,9.78,19.0,19.0,0.0,11.0
3774,9.8,13.0,13.0,0.0,10.0
3775,9.81,9.0,9.0,0.0,11.0
3776,9.85,4.0,4.0,0.0,11.0
3777,9.88,0.0,0.0,0.0,12.0
3778,9.91,-5.0,5.0,0.0,10.0
3779,10.04,-8.0,8.0,0.0,12.0
3780,10.06,-13.0,13.0,0.0,11.0
3781,10.07,-17.0,17.0,0.0,11.0
3782,10.07,-20.0,20.0,0.0,11.0
3783,10.18,-25.0,25.0,0.0,12.0
3784,10.19,-29.0,29.0,0.0,10.0
3785,10.28,-33.0,33.0,0.0,11.0
3786,10.29,-37.0,37.0,0.0,11.0
3787,10.29,-42.0,42.0,0.0,10.0
3788,10.3,-46.0,46.0,0.0,11.0
3789,10.39,-49.0,49.0,0.0,11.0
3790,10.4,-54.0,54.0,0.0,10.0
3791,10.4,-58.0,58.0,0.0,11.0
3792,10.51,-60.0,60.0,0.0,12.0
3793,10.51,-64.0,64.0,0.0,11.0
3794,10.51,-67.0,67.0,0.0,12.0
3795,10.51,-69.0,69.0,0.0,11.0
3796,10.62,-70.0,70.0,0.0,12.0
3797,10.61,-71.0,71.0,0.0,11.0
3798,10.62,-72.0,72.0,0.0,11.0
3799,10.72,-74.0,74.0,0.0,11.0
3800,10.72,-75.0,75.0,0.0,11.0
3801,10.72,-75.0,75.0,0.0,11.0
3802,10.81,-75.0,75.0,0.0,11.0
3803,10.81,-76.0,76.0,0.0,11.0
3804,10.81,-76.0,76.0,0.0,10.0
3805,10.9,-77.0,77.0,0.0,12.0
3806,10.9,-78.0,78.0,0.0,11.0
3807,10.9,-80.0,80.0,0.0,11.0
3808,10.9,-81.0,81.0,0.0,11.0
3809,11.0,-81.0,81.0,0.0,12.0
3810,11.0,-82.0,82.0,0.0,10.0
3811,10.99,-84.0,84.0,0.0,12.0
3812,11.08,-84.0,84.0,0.0,11.0
3813,11.08,-85.0,85.0,0.0,10.0
3814,11.08,-85.0,85.0,0.0,11.0
3815,11.07,-86.0,86.0,0.0,11.0
3816,11.17,-87.0,87.0,0.0,10.0
3817,11.16,-87.0,87.0,0.0,11.0
3818,11.16,-88.0,88.0,0.0,12.0
3819,11.25,-90.0,90.0,0.0,10.0
3820,11.25,-92.0,92.0,0.0,12.0
3821,11.24,-92.0,92.0,0.0,11.0
3822,11.34,-92.0,92.0,0.0,11.0
3823,11.33,-92.0,92.0,0.0,11.0
3824,11.33,-92.0,92.0,0.0,12.0
3825,11.41,-91.0,91.0,0.0,11.0
3826,11.4,-91.0,91.0,0.0,11.0
3827,11.4,-91.0,91.0,0.0,11.0
3828,11.48,-91.0,91.0,0.0,11.0
3829,11.48,-90.0,90.0,0.0,11.0
3830,11.47,-90.0,90.0,0.0,11.0
3831,11.56,-90.0,90.0,0.0,11.0
3832,11.56,-90.0,90.0,0.0,11.0
3833,11.55,-90.0,90.0,0.0,12.0
3834,11.54,-90.0,90.0,0.0,11.0
3835,11.63,-90.0,90.0,0.0,12.0
3836,11.63,-90.0,90.0,0.0,10.0
3837,11.71,-90.0,90.0,0.0,12.0
3838,11.7,-90.0,90.0,0.0,11.0
3839,11.7,-90.0,90.0,0.0,10.0
3840,11.68,-90.0,90.0,0.0,11.0
3841,11.77,-90.0,90.0,0.0,11.0
3842,11.76,-90.0,90.0,0.0,10.0
3843,11.75,-90.0,90.0,0.0,11.0
3844,11.74,-90.0,90.0,0.0,11.0
3845,11.82,-90.0,90.0,0.0,10.0
3846,11.82,-90.0,90.0,0.0,12.0
3847,11.81,-90.0,90.0,0.0,11.0
3848,11.8,-90.0,90.0,0.0,11.0
3849,11.87,-90.0,90.0,0.0,11.0
3850,11.87,-90.0,90.0,0.0,12.0
3851,11.86,-90.0,90.0,0.0,10.0
3852,11.85,-90.0,90.0,0.0,12.0
3853,11.84,-90.0,90.0,0.0,11.0
3854,11.92,-90.0,90.0,0.0,10.0
3855,11.91,-90.0,90.0,0.0,11.0
3856,11.9,-91.0,91.0,0.0,11.0
3857,11.89,-92.0,92.0,0.0,11.0
3858,11.96,-93.0,93.0,0.0,11.0
3859,11.96,-93.0,93.0,0.0,11.0
3860,11.95,-93.0,93.0,0.0,11.0
3861,11.94,-93.0,93.0,0.0,12.0
3862,11.93,-93.0,93.0,0.0,11.0
3863,12.01,-93.0,93.0,0.0,12.0
3864,12.0,-93.0,93.0,0.0,11.0
3865,11.99,-93.0,93.0,0.0,12.0
3866,11.98,-93.0,93.0,0.0,11.0
3867,11.97,-93.0,93.0,0.0,11.0
3868,11.97,-93.0,93.0,0.0,10.0
3869,12.03,-93.0,93.0,0.0,11.0
3870,12.03,-93.0,93.0,0.0,11.0
3871,12.02,-93.0,93.0,0.0,10.0
3872,12.01,-93.0,93.0,0.0,11.0
3873,12.0,-93.0,93.0,0.0,11.0
3874,11.99,-93.0,93.0,0.0,11.0
3875,12.06,-93.0,93.0,0.0,11.0
3876,12.05,-93.0,93.0,0.0,12.0
3877,12.04,-93.0,93.0,0.0,10.0
3878,12.03,-93.0,93.0,0.0,12.0
3879,12.02,-93.0,93.0,0.0,11.0
3880,12.1,-93.0,93.0,0.0,10.0
3881,12.08,-93.0,93.0,0.0,11.0
3882,12.07,-93.0,93.0,0.0,11.0
3883,12.07,-93.0,93.0,0.0,10.0
3884,12.05,-93.0,93.0,0.0,11.0
3885,12.05,-93.0,93.0,0.0,11.0
3886,12.04,-93.0,93.0,0.0,10.0
3887,12.11,-93.0,93.0,0.0,12.0
3888,12.1,-93.0,93.0,0.0,11.0
3889,12.09,-93.0,93.0,0.0,12.0
3890,12.08,-93.0,93.0,0.0,11.0
3891,12.07,-93.0,93.0,0.0,12.0
3892,12.06,-93.0,93.0,0.0,11.0
3893,12.05,-93.0,93.0,0.0,12.0
3894,12.04,-93.0,93.0,0.0,11.0
3895,12.03,-93.0,93.0,0.0,11.0
3896,12.11,-93.0,93.0,0.0,11.0
3897,12.1,-93.0,93.0,0.0,11.0
3898,12.09,-93.0,93.0,0.0,11.0
3899,12.08,-93.0,93.0,0.0,11.0
3900,12.07,-93.0,93.0,0.0,10.0
3901,12.06,-93.0,93.0,0.0,11.0
3902,12.06,-93.0,93.0,0.0,12.0
3903,12.05,-93.0,93.0,0.0,10.0
3904,12.04,-93.0,93.0,0.0,12.0
3905,12.03,-93.0,93.0,0.0,11.0
3906,12.02,-93.0,93.0,0.0,11.0
3907,12.01,-93.0,93.0,0.0,11.0
3908,12.0,-93.0,93.0,0.0,11.0
3909,12.0,-93.0,93.0,0.0,10.0
3910,11.98,-93.0,93.0,0.0,11.0
3911,11.98,-93.0,93.0,0.0,11.0
3912,11.97,-93.0,93.0,0.0,10.0
3913,11.96,-93.0,93.0,0.0,11.0
3914,11.95,-93.0,93.0,0.0,11.0
3915,11.95,-93.0,93.0,0.0,10.0
3916,11.94,-93.0,93.0,0.0,11.0
3917,11.93,-93.0,93.0,0.0,12.0
3918,11.93,-93.0,93.0,0.0,10.0
3919,11.85,-93.0,93.0,0.0,12.0
3920,11.84,-93.0,93.0,0.0,11.0
3921,11.84,-93.0,93.0,0.0,12.0
3922,11.83,-93.0,93.0,0.0,11.0
3923,11.82,-93.0,93.0,0.0,11.0
3924,11.82,-93.0,93.0,0.0,11.0
3925,11.81,-93.0,93.0,0.0,11.0
3926,11.8,-93.0,93.0,0.0,11.0
3927,11.79,-93.0,93.0,0.0,11.0
3928,11.79,-93.0,93.0,0.0,11.0
3929,11.78,-93.0,93.0,0.0,11.0
3930,11.78,-93.0,93.0,0.0,12.0
3931,11.77,-93.0,93.0,0.0,11.0
3932,11.77,-93.0,93.0,0.0,11.0
3933,11.69,-93.0,93.0,0.0,11.0
3934,11.69,-93.0,93.0,0.0,12.0
3935,11.69,-93.0,93.0,0.0,10.0
3936,11.68,-93.0,93.0,0.0,11.0
3937,11.67,-93.0,93.0,0.0,11.0
3938,11.67,-93.0,93.0,0.0,10.0
3939,11.66,-93.0,93.0,0.0,11.0
3940,11.66,-93.0,93.0,0.0,11.0
3941,11.65,-93.0,93.0,0.0,10.0
3942,11.65,-93.0,93.0,0.0,11.0
3943,11.64,-93.0,93.0,0.0,12.0
3944,11.64,-93.0,93.0,0.0,10.0
3945,11.63,-93.0,93.0,0.0,12.0
3946,11.63,-93.0,93.0,0.0,11.0
3947,11.62,-93.0,93.0,0.0,11.0
3948,11.62,-93.0,93.0,0.0,11.0
3949,11.61,-93.0,93.0,0.0,12.0
3950,11.61,-93.0,93.0,0.0,10.0
3951,11.6,-93.0,93.0,0.0,11.0
3952,11.6,-93.0,93.0,0.0,11.0
3953,11.59,-93.0,93.0,0.0,11.0
3954,11.59,-93.0,93.0,0.0,11.0
3955,11.58,-93.0,93.0,0.0,11.0
3956,11.52,-93.0,93.0,0.0,11.0
3957,11.51,-93.0,93.0,0.0,11.0
3958,11.51,-93.0,93.0,0.0,12.0
3959,11.5,-93.0,93.0,0.0,11.0
3960,11.5,-93.0,93.0,0.0,12.0
3961,11.5,-93.0,93.0,0.0,11.0
3962,11.49,-93.0,93.0,0.0,12.0
3963,11.49,-93.0,93.0,0.0,11.0
3964,11.42,-93.0,93.0,0.0,10.0
3965,11.42,-93.0,93.0,0.0,11.0
3966,11.42,-93.0,93.0,0.0,11.0
3967,11.41,-93.0,93.0,0.0,10.0
3968,11.41,-93.0,93.0,0.0,11.0
3969,11.41,-93.0,93.0,0.0,11.0
3970,11.4,-93.0,93.0,0.0,10.0
3971,11.4,-93.0,93.0,0.0,12.0
3972,11.33,-93.0,93.0,0.0,11.0
3973,11.33,-93.0,93.0,0.0,11.0
3974,11.33,-93.0,93.0,0.0,11.0
3975,11.33,-93.0,93.0,0.0,12.0
3976,11.32,-93.0,93.0,0.0,10.0
3977,11.32,-93.0,93.0,0.0,11.0
3978,11.32,-93.0,93.0,0.0,11.0
3979,11.31,-93.0,93.0,0.0,10.0
3980,11.31,-93.0,93.0,0.0,11.0
3981,11.31,-93.0,93.0,0.0,11.0
3982,11.25,-93.0,93.0,0.0,10.0
3983,11.24,-93.0,93.0,0.0,11.0
3984,11.24,-93.0,93.0,0.0,12.0
3985,11.24,-93.0,93.0,0.0,11.0
3986,11.24,-93.0,93.0,0.0,12.0
3987,11.17,-93.0,93.0,0.0,11.0
3988,11.17,-93.0,93.0,0.0,12.0
3989,11.17,-93.0,93.0,0.0,11.0
3990,11.17,-93.0,93.0,0.0,12.0
3991,11.17,-93.0,93.0,0.0,11.0
3992,11.16,-93.0,93.0,0.0,11.0
3993,11.17,-93.0,93.0,0.0,11.0
3994,11.16,-93.0,93.0,0.0,11.0
3995,11.16,-92.0,92.0,0.0,11.0
3996,11.16,-92.0,92.0,0.0,10.0
3997,11.1,-92.0,92.0,0.0,12.0
3998,11.1,-92.0,92.0,0.0,11.0
3999,11.1,-92.0,92.0,0.0,11.0
4000,11.09,-92.0,92.0,0.0,11.0
4001,11.09,-92.0,92.0,0.0,12.0
4002,11.09,-91.0,91.0,0.0,10.0
4003,11.03,-91.0,91.0,0.0,12.0
4004,11.03,-91.0,91.0,0.0,11.0
4005,11.03,-91.0,91.0,0.0,10.0
4006,11.03,-91.0,91.0,0.0,11.0
4007,11.03,-91.0,91.0,0.0,11.0
4008,10.97,-91.0,91.0,0.0,10.0
4009,10.96,-90.0,90.0,0.0,11.0
4010,10.97,-90.0,90.0,0.0,11.0
4011,10.97,-90.0,90.0,0.0,10.0
4012,10.96,-89.0,89.0,0.0,12.0
4013,10.96,-88.0,88.0,0.0,11.0
4014,10.91,-87.0,87.0,0.0,11.0
4015,10.9,-86.0,86.0,0.0,11.0
4016,10.9,-86.0,86.0,0.0,12.0
4017,10.9,-86.0,86.0,0.0,11.0
4018,10.9,-86.0,86.0,0.0,12.0
4019,10.84,-86.0,86.0,0.0,11.0
4020,10.84,-86.0,86.0,0.0,11.0
4021,10.84,-86.0,86.0,0.0,11.0
4022,10.84,-86.0,86.0,0.0,11.0
4023,10.85,-85.0,85.0,0.0,11.0
4024,10.84,-85.0,85.0,0.0,11.0
4025,10.79,-85.0,85.0,0.0,12.0
4026,10.79,-85.0,85.0,0.0,11.0
4027,10.79,-85.0,85.0,0.0,12.0
4028,10.79,-85.0,85.0,0.0,10.0
4029,10.79,-85.0,85.0,0.0,12.0
4030,10.79,-85.0,85.0,0.0,11.0
4031,10.73,-85.0,85.0,0.0,11.0
4032,10.73,-85.0,85.0,0.0,11.0
4033,10.73,-85.0,85.0,0.0,11.0
4034,10.73,-85.0,85.0,0.0,10.0
4035,10.73,-85.0,85.0,0.0,11.0
4036,10.73,-85.0,85.0,0.0,11.0
4037,10.68,-85.0,85.0,0.0,10.0
4038,10.68,-85.0,85.0,0.0,11.0
4039,10.68,-85.0,85.0,0.0,11.0
4040,10.68,-85.0,85.0,0.0,11.0
4041,10.63,-85.0,85.0,0.0,11.0
4042,10.63,-85.0,85.0,0.0,12.0
4043,10.63,-85.0,85.0,0.0,10.0
4044,10.63,-84.0,84.0,0.0,12.0
4045,10.58,-84.0,84.0,0.0,11.0
4046,10.58,-84.0,84.0,0.0,11.0
4047,10.58,-84.0,84.0,0.0,11.0
4048,10.58,-84.0,84.0,0.0,11.0
4049,10.52,-82.0,82.0,0.0,11.0
4050,10.52,-82.0,82.0,0.0,11.0
4051,10.53,-81.0,81.0,0.0,11.0
4052,10.47,-80.0,80.0,0.0,11.0
4053,10.47,-80.0,80.0,0.0,12.0
4054,10.47,-79.0,79.0,0.0,11.0
4055,10.42,-77.0,77.0,0.0,12.0
4056,10.42,-76.0,76.0,0.0,11.0
4057,10.43,-75.0,75.0,0.0,12.0
4058,10.42,-74.0,74.0,0.0,11.0
4059,10.37,-73.0,73.0,0.0,12.0
4060,10.37,-72.0,72.0,0.0,10.0
4061,10.37,-71.0,71.0,0.0,11.0
4062,10.38,-71.0,71.0,0.0,11.0
4063,10.38,-70.0,70.0,0.0,10.0
4064,10.32,-70.0,70.0,0.0,11.0
4065,10.33,-68.0,68.0,0.0,11.0
4066,10.33,-68.0,68.0,0.0,10.0
4067,10.33,-68.0,68.0,0.0,11.0
4068,10.33,-67.0,67.0,0.0,12.0
4069,10.28,-66.0,66.0,0.0,10.0
4070,10.28,-66.0,66.0,0.0,12.0
4071,10.29,-64.0,64.0,0.0,11.0
4072,10.29,-62.0,62.0,0.0,11.0
4073,10.24,-59.0,59.0,0.0,11.0
4074,10.24,-59.0,59.0,0.0,11.0
4075,10.24,-57.0,57.0,0.0,10.0
4076,10.24,-54.0,54.0,0.0,11.0
4077,10.25,-50.0,50.0,0.0,11.0
4078,10.2,-46.0,46.0,0.0,10.0
4079,10.2,-43.0,43.0,0.0,11.0
4080,10.2,-40.0,40.0,0.0,11.0
4081,10.15,-35.0,35.0,0.0,12.0
4082,10.15,-30.0,30.0,0.0,11.0
4083,10.15,-27.0,27.0,0.0,12.0
4084,10.1,-20.0,20.0,0.0,11.0
4085,10.1,-16.0,16.0,0.0,12.0
4086,10.11,-11.0,11.0,0.0,11.0
4087,10.05,-6.0,6.0,0.0,11.0
4088,10.07,-3.0,3.0,0.0,11.0
4089,10.08,2.0,2.0,0.0,12.0
4090,10.03,5.0,5.0,0.0,10.0
4091,10.04,10.0,10.0,0.0,12.0
4092,10.05,15.0,15.0,0.0,11.0
4093,9.99,19.0,19.0,0.0,11.0
4094,10.0,23.0,23.0,0.0,11.0
4095,9.94,27.0,27.0,0.0,12.0
4096,9.95,29.0,29.0,0.0,10.0
4097,9.96,34.0,34.0,0.0,12.0
4098,9.91,37.0,37.0,0.0,11.0
4099,9.92,41.0,41.0,0.0,11.0
4100,9.93,44.0,44.0,0.0,11.0
4101,9.87,46.0,46.0,0.0,12.0
4102,9.88,51.0,51.0,0.0,11.0
4103,9.89,53.0,53.0,0.0,12.0
4104,9.84,55.0,55.0,0.0,11.0
4105,9.85,60.0,60.0,0.0,12.0
4106,9.86,63.0,63.0,0.0,11.0
4107,9.81,67.0,67.0,0.0,12.0
4108,9.82,69.0,69.0,0.0,11.0
4109,9.83,71.0,71.0,0.0,10.0
4110,9.78,75.0,75.0,0.0,11.0
4111,9.79,76.0,76.0,0.0,11.0
4112,9.8,78.0,78.0,0.0,10.0
4113,9.75,80.0,80.0,0.0,11.0
4114,9.76,81.0,81.0,0.0,11.0
4115,9.7,84.0,84.0,0.0,10.0
4116,9.71,87.0,87.0,0.0,11.0
4117,9.73,89.0,89.0,0.0,11.0
